timestamp,task_name,name,index,pcie.link.width.current,sm_occupancy,sm_active,clocks.current.memory [MHz],tensor_active,pcie_tx_bytes,power.draw [W],nvlink_rx_bytes,dram_usage,temperature.memory,clocks.current.sm [MHz],dram_active,nvlink_tx_bytes,temperature.gpu,cpu_power,utilization.memory [%],utilization.gpu [%],cpu_usage,pcie.link.gen.current,clocks.current.graphics [MHz],dram_power,pcie_rx_bytes,usage.memory [%]
2025-05-07 14:40:23.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.62 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,152.25 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.26 W,0.05 GB/s,90.02 %
2025-05-07 14:40:23.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.74 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,151.92 W,0.00 %,0.00 %,4.7 %,4,1410 MHz,9.17 W,0.05 GB/s,90.02 %
2025-05-07 14:40:23.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,80.03 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,147.30 W,0.00 %,0.00 %,2.1 %,4,1410 MHz,9.33 W,0.05 GB/s,90.02 %
2025-05-07 14:40:23.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.94 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,147.52 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.03 W,0.05 GB/s,90.02 %
2025-05-07 14:40:23.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,80.42 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,147.52 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.06 W,0.05 GB/s,90.02 %
2025-05-07 14:40:24.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,80.32 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,150.67 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.11 W,0.05 GB/s,90.02 %
2025-05-07 14:40:24.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,80.60 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,149.20 W,0.00 %,0.00 %,2.1 %,4,1410 MHz,9.22 W,0.05 GB/s,90.02 %
2025-05-07 14:40:24.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,80.51 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,148.28 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.07 W,0.05 GB/s,90.02 %
2025-05-07 14:40:24.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,80.11 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,145.84 W,0.00 %,0.00 %,3.8 %,4,1410 MHz,9.34 W,0.05 GB/s,90.02 %
2025-05-07 14:40:24.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,80.42 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,147.53 W,0.00 %,0.00 %,3.7 %,4,1410 MHz,9.18 W,0.05 GB/s,90.02 %
2025-05-07 14:40:24.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,81.49 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,149.73 W,0.00 %,0.00 %,3.1 %,4,1410 MHz,9.17 W,0.05 GB/s,90.02 %
2025-05-07 14:40:24.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,81.49 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,147.91 W,0.00 %,0.00 %,2.8 %,4,1410 MHz,9.14 W,0.05 GB/s,90.02 %
2025-05-07 14:40:24.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.55 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,151.56 W,0.00 %,0.00 %,3.4 %,4,1410 MHz,9.46 W,0.05 GB/s,90.02 %
2025-05-07 14:40:24.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,80.32 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,146.58 W,0.00 %,0.00 %,4.4 %,4,1410 MHz,9.50 W,0.05 GB/s,90.02 %
2025-05-07 14:40:24.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.45 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,146.80 W,0.00 %,0.00 %,2.5 %,4,1410 MHz,9.22 W,0.05 GB/s,90.02 %
2025-05-07 14:40:25.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.64 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,147.98 W,0.00 %,0.00 %,2.5 %,4,1410 MHz,9.20 W,0.05 GB/s,90.02 %
2025-05-07 14:40:25.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.42 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,149.25 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.06 W,0.05 GB/s,90.02 %
2025-05-07 14:40:25.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.55 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,144.77 W,0.00 %,0.00 %,1.6 %,4,1410 MHz,9.12 W,0.05 GB/s,90.02 %
2025-05-07 14:40:25.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.44 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,147.99 W,0.00 %,0.00 %,1.5 %,4,1410 MHz,9.34 W,0.05 GB/s,90.02 %
2025-05-07 14:40:25.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.35 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,147.84 W,0.00 %,0.00 %,1.5 %,4,1410 MHz,9.17 W,0.05 GB/s,90.02 %
2025-05-07 14:40:25.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.34 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,147.73 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.13 W,0.05 GB/s,90.02 %
2025-05-07 14:40:25.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.24 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,56.00 °C,148.43 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.15 W,0.05 GB/s,90.02 %
2025-05-07 14:40:25.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,78.95 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,146.64 W,0.00 %,0.00 %,1.5 %,4,1410 MHz,9.17 W,0.05 GB/s,90.02 %
2025-05-07 14:40:25.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.05 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,133.69 W,0.00 %,0.00 %,1.3 %,4,1410 MHz,9.17 W,0.05 GB/s,90.02 %
2025-05-07 14:40:25.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.05 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,134.97 W,0.00 %,0.00 %,1.8 %,4,1410 MHz,9.23 W,0.05 GB/s,90.02 %
2025-05-07 14:40:26.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.05 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,141.61 W,0.00 %,0.00 %,3.5 %,4,1410 MHz,9.34 W,0.05 GB/s,90.02 %
2025-05-07 14:40:26.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,78.95 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,148.30 W,0.00 %,0.00 %,3.1 %,4,1410 MHz,9.21 W,0.05 GB/s,90.02 %
2025-05-07 14:40:26.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,78.75 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,149.14 W,0.00 %,0.00 %,2.2 %,4,1410 MHz,9.13 W,0.05 GB/s,90.02 %
2025-05-07 14:40:26.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,78.85 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,143.17 W,0.00 %,0.00 %,1.6 %,4,1410 MHz,9.15 W,0.05 GB/s,90.02 %
2025-05-07 14:40:26.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,79.45 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,131.92 W,0.00 %,0.00 %,1.6 %,4,1410 MHz,9.03 W,0.05 GB/s,90.02 %
2025-05-07 14:40:26.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.12 GB/s,78.98 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,115.67 W,0.00 %,0.00 %,3.8 %,4,1410 MHz,9.28 W,0.05 GB/s,90.02 %
2025-05-07 14:40:26.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,79.55 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,100.97 W,0.00 %,0.00 %,2.2 %,4,1410 MHz,9.41 W,0.05 GB/s,90.02 %
2025-05-07 14:40:26.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,79.57 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,94.73 W,0.00 %,0.00 %,1.5 %,4,1410 MHz,9.14 W,0.05 GB/s,90.02 %
2025-05-07 14:40:26.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,78.28 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,93.36 W,0.00 %,0.00 %,1.8 %,4,1410 MHz,9.34 W,0.05 GB/s,90.02 %
2025-05-07 14:40:26.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,79.27 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,84.22 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.22 W,0.04 GB/s,90.02 %
2025-05-07 14:40:27.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,78.49 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,83.80 W,0.00 %,0.00 %,0.9 %,4,1410 MHz,9.35 W,0.04 GB/s,90.02 %
2025-05-07 14:40:27.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,79.27 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,82.08 W,0.00 %,0.00 %,1.6 %,4,1410 MHz,9.31 W,0.04 GB/s,90.02 %
2025-05-07 14:40:27.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,86.04 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,83.59 W,0.00 %,0.00 %,2.2 %,4,1410 MHz,9.40 W,0.05 GB/s,90.02 %
2025-05-07 14:40:27.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.10 GB/s,78.19 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,82.73 W,0.00 %,0.00 %,4.6 %,4,1410 MHz,9.33 W,0.05 GB/s,90.02 %
2025-05-07 14:40:27.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,77.88 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,83.80 W,0.00 %,0.00 %,2.2 %,4,1410 MHz,9.28 W,0.05 GB/s,90.02 %
2025-05-07 14:40:27.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.10 GB/s,79.47 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,82.70 W,0.00 %,0.00 %,1.2 %,4,1410 MHz,9.39 W,0.04 GB/s,90.02 %
2025-05-07 14:40:27.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,80.96 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,83.05 W,0.00 %,0.00 %,3.4 %,4,1410 MHz,9.29 W,0.05 GB/s,90.02 %
2025-05-07 14:40:27.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,89.58 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,86.69 W,0.00 %,0.00 %,6.4 %,4,1410 MHz,9.46 W,0.05 GB/s,90.02 %
2025-05-07 14:40:27.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,78.88 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,83.02 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.23 W,0.05 GB/s,90.02 %
2025-05-07 14:40:28.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.10 GB/s,79.37 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,83.22 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.44 W,0.05 GB/s,90.02 %
2025-05-07 14:40:28.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,78.39 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,84.36 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.30 W,0.05 GB/s,90.02 %
2025-05-07 14:40:28.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,78.28 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,82.44 W,0.00 %,0.00 %,0.9 %,4,1410 MHz,9.35 W,0.05 GB/s,90.02 %
2025-05-07 14:40:28.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,88.80 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,83.29 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.25 W,0.05 GB/s,90.02 %
2025-05-07 14:40:28.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,79.47 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,81.01 W,0.00 %,0.00 %,1.8 %,4,1410 MHz,9.38 W,0.05 GB/s,90.02 %
2025-05-07 14:40:28.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,0.00 %,0.00 %,1512 MHz,0.00 %,0.11 GB/s,79.17 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,0.00 %,0.00 GB/s,55.00 °C,82.57 W,0.00 %,0.00 %,1.9 %,4,1410 MHz,9.45 W,0.04 GB/s,90.02 %
2025-05-07 14:40:28.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,26.80 %,100.00 %,1512 MHz,0.00 %,0.08 GB/s,138.07 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,16.60 %,0.00 GB/s,55.00 °C,86.08 W,0.00 %,0.00 %,6.5 %,4,1410 MHz,9.25 W,0.04 GB/s,90.02 %
2025-05-07 14:40:28.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,8.40 %,78.60 %,1512 MHz,32.80 %,0.07 GB/s,296.34 W,0.00 GB/s,5.6 %,57.00 °C,1410 MHz,79.60 %,0.00 GB/s,57.00 °C,87.78 W,0.00 %,0.00 %,5.2 %,4,1410 MHz,9.15 W,0.06 GB/s,90.02 %
2025-05-07 14:40:28.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.08 GB/s,296.84 W,0.00 GB/s,5.6 %,59.00 °C,1410 MHz,33.80 %,0.00 GB/s,59.00 °C,84.30 W,22.00 %,51.00 %,4.4 %,4,1410 MHz,9.22 W,0.05 GB/s,90.02 %
2025-05-07 14:40:28.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,3.00 %,37.60 %,1512 MHz,18.80 %,0.11 GB/s,294.38 W,0.00 GB/s,5.6 %,61.00 °C,1410 MHz,46.70 %,0.00 GB/s,59.00 °C,85.42 W,48.00 %,99.00 %,3.7 %,4,1410 MHz,9.12 W,0.20 GB/s,90.02 %
2025-05-07 14:40:29.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,293.35 W,0.00 GB/s,5.6 %,61.00 °C,1410 MHz,33.40 %,0.00 GB/s,59.00 °C,90.21 W,48.00 %,99.00 %,3.7 %,4,1410 MHz,9.13 W,0.05 GB/s,90.02 %
2025-05-07 14:40:29.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,298.58 W,0.00 GB/s,5.6 %,61.00 °C,1410 MHz,34.00 %,0.00 GB/s,60.00 °C,109.88 W,53.00 %,99.00 %,4.0 %,4,1410 MHz,9.25 W,0.05 GB/s,90.02 %
2025-05-07 14:40:29.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,302.20 W,0.00 GB/s,5.6 %,63.00 °C,1410 MHz,33.30 %,0.00 GB/s,60.00 °C,115.31 W,53.00 %,99.00 %,3.1 %,4,1410 MHz,9.07 W,0.06 GB/s,90.02 %
2025-05-07 14:40:29.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,295.88 W,0.00 GB/s,5.6 %,63.00 °C,1410 MHz,34.20 %,0.00 GB/s,60.00 °C,120.38 W,54.00 %,100.00 %,3.7 %,4,1410 MHz,9.11 W,0.05 GB/s,90.02 %
2025-05-07 14:40:29.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,295.76 W,0.00 GB/s,5.6 %,63.00 °C,1410 MHz,33.40 %,0.00 GB/s,60.00 °C,113.94 W,54.00 %,100.00 %,3.4 %,4,1410 MHz,9.13 W,0.05 GB/s,90.02 %
2025-05-07 14:40:29.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,5.40 %,57.80 %,1512 MHz,21.60 %,0.10 GB/s,297.23 W,0.00 GB/s,5.6 %,63.00 °C,1410 MHz,53.40 %,0.00 GB/s,60.00 °C,122.28 W,53.00 %,99.00 %,3.7 %,4,1410 MHz,9.22 W,0.13 GB/s,90.02 %
2025-05-07 14:40:29.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,301.62 W,0.00 GB/s,5.6 %,63.00 °C,1410 MHz,34.10 %,0.00 GB/s,60.00 °C,152.53 W,53.00 %,99.00 %,3.4 %,4,1410 MHz,9.01 W,0.06 GB/s,90.02 %
2025-05-07 14:40:29.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,11.10 %,100.00 %,1512 MHz,39.10 %,0.07 GB/s,294.70 W,0.00 GB/s,5.6 %,63.00 °C,1410 MHz,96.10 %,0.00 GB/s,60.00 °C,148.00 W,53.00 %,99.00 %,3.7 %,4,1410 MHz,8.90 W,0.05 GB/s,90.02 %
2025-05-07 14:40:29.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,298.08 W,0.00 GB/s,5.6 %,63.00 °C,1410 MHz,34.00 %,0.00 GB/s,60.00 °C,147.51 W,54.00 %,100.00 %,3.1 %,4,1410 MHz,9.02 W,0.06 GB/s,90.02 %
2025-05-07 14:40:29.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,301.23 W,0.00 GB/s,5.6 %,63.00 °C,1410 MHz,33.50 %,0.00 GB/s,60.00 °C,147.01 W,54.00 %,100.00 %,5.6 %,4,1410 MHz,9.21 W,0.06 GB/s,90.02 %
2025-05-07 14:40:30.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,3.80 %,30.90 %,1512 MHz,13.40 %,0.14 GB/s,299.94 W,0.00 GB/s,5.6 %,63.00 °C,1410 MHz,32.90 %,0.00 GB/s,60.00 °C,150.43 W,53.00 %,100.00 %,5.3 %,4,1410 MHz,9.09 W,0.29 GB/s,90.02 %
2025-05-07 14:40:30.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,36.80 %,99.00 %,1512 MHz,0.00 %,0.09 GB/s,296.05 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,25.60 %,0.00 GB/s,60.00 °C,149.25 W,53.00 %,100.00 %,4.3 %,4,1410 MHz,9.08 W,0.05 GB/s,90.02 %
2025-05-07 14:40:30.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,300.15 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,34.20 %,0.00 GB/s,60.00 °C,149.63 W,54.00 %,100.00 %,4.0 %,4,1410 MHz,8.85 W,0.06 GB/s,90.02 %
2025-05-07 14:40:30.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,300.15 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.50 %,0.00 GB/s,61.00 °C,140.77 W,54.00 %,100.00 %,3.1 %,4,1410 MHz,9.18 W,0.05 GB/s,90.02 %
2025-05-07 14:40:30.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,28.30 %,90.00 %,1512 MHz,0.00 %,0.10 GB/s,300.35 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,20.20 %,0.00 GB/s,61.00 °C,147.98 W,53.00 %,100.00 %,3.4 %,4,1410 MHz,9.03 W,0.05 GB/s,90.02 %
2025-05-07 14:40:30.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,49.60 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,302.28 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.20 %,0.00 GB/s,61.00 °C,149.21 W,53.00 %,100.00 %,3.4 %,4,1410 MHz,8.99 W,0.05 GB/s,90.02 %
