timestamp,task_name,name,index,nvlink_tx_bytes,power.draw [W],usage.memory [%],tensor_active,temperature.memory,clocks.current.sm [MHz],cpu_usage,utilization.gpu [%],clocks.current.graphics [MHz],pcie.link.width.current,dram_active,sm_active,utilization.memory [%],pcie.link.gen.current,cpu_power,temperature.gpu,dram_usage,dram_power,sm_occupancy,clocks.current.memory [MHz],nvlink_rx_bytes,pcie_tx_bytes,pcie_rx_bytes
2025-05-07 14:37:42.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,86.91 W,90.02 %,0.00 %,57.00 °C,1410 MHz,0.9 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,148.49 W,56.00 °C,5.6 %,9.04 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:42.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,86.91 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.5 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,146.36 W,56.00 °C,5.6 %,9.14 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:42.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,89.92 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.2 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,149.72 W,56.00 °C,5.6 %,9.15 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:42.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.34 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.2 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,146.70 W,56.00 °C,5.6 %,9.10 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:42.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.41 W,90.02 %,0.00 %,57.00 °C,1410 MHz,4.3 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,149.27 W,56.00 °C,5.6 %,9.33 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:42.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.22 W,90.02 %,0.00 %,57.00 °C,1410 MHz,3.4 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,148.01 W,56.00 °C,5.6 %,9.34 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:43.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.62 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.5 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,142.98 W,56.00 °C,5.6 %,9.33 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:43.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.05 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.8 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,140.61 W,56.00 °C,5.6 %,9.26 W,0.00 %,1512 MHz,0.00 GB/s,0.04 GB/s,0.02 GB/s
2025-05-07 14:37:43.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.55 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.6 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,144.52 W,56.00 °C,5.6 %,8.97 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:43.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.45 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.8 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,141.19 W,56.00 °C,5.6 %,9.27 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:43.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.45 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.9 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,149.08 W,56.00 °C,5.6 %,9.06 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:43.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,89.94 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.2 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,148.47 W,56.00 °C,5.6 %,9.15 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:43.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.34 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.8 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,146.21 W,56.00 °C,5.6 %,9.13 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:43.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.47 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.8 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,146.91 W,56.00 °C,5.6 %,9.00 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:43.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.94 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.2 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,143.02 W,56.00 °C,5.6 %,9.11 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:43.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.65 W,90.02 %,0.00 %,57.00 °C,1410 MHz,0.3 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,147.70 W,56.00 °C,5.6 %,9.05 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:44.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.65 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.5 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,148.03 W,56.00 °C,5.6 %,9.08 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.05 GB/s
2025-05-07 14:37:44.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,89.97 W,90.02 %,0.00 %,57.00 °C,1410 MHz,3.1 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,148.23 W,56.00 °C,5.6 %,9.25 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:44.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.93 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.5 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,146.33 W,56.00 °C,5.6 %,9.25 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:44.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.74 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.5 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,152.75 W,56.00 °C,5.6 %,9.24 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:44.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.52 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.2 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,149.61 W,56.00 °C,5.6 %,9.32 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:44.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.52 W,90.02 %,0.00 %,57.00 °C,1410 MHz,3.5 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,146.74 W,56.00 °C,5.6 %,9.33 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:44.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,89.54 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.9 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,125.36 W,56.00 °C,5.6 %,9.35 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:44.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,81.20 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.5 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,107.88 W,56.00 °C,5.6 %,9.34 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:44.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,84.45 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.2 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,97.97 W,56.00 °C,5.6 %,9.30 W,0.00 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.05 GB/s
2025-05-07 14:37:44.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,81.15 W,90.02 %,0.00 %,57.00 °C,1410 MHz,0.6 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,91.25 W,56.00 °C,5.6 %,9.25 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.04 GB/s
2025-05-07 14:37:45.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,81.15 W,90.02 %,0.00 %,57.00 °C,1410 MHz,3.4 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,86.56 W,55.00 °C,5.6 %,9.31 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.05 GB/s
2025-05-07 14:37:45.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,89.48 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.8 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,81.94 W,56.00 °C,5.6 %,9.41 W,0.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:45.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,85.14 W,90.02 %,0.00 %,57.00 °C,1410 MHz,3.7 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,81.70 W,56.00 °C,5.6 %,9.46 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.04 GB/s
2025-05-07 14:37:45.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,84.11 W,90.02 %,0.00 %,57.00 °C,1410 MHz,3.7 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.41 W,55.00 °C,5.6 %,9.28 W,0.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:45.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,83.20 W,90.02 %,0.00 %,57.00 °C,1410 MHz,4.0 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.65 W,55.00 °C,5.6 %,9.44 W,0.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.04 GB/s
2025-05-07 14:37:45.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,82.90 W,90.02 %,0.00 %,57.00 °C,1410 MHz,0.6 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,85.15 W,55.00 °C,5.6 %,9.13 W,0.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:45.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,82.90 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.9 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.16 W,55.00 °C,5.6 %,9.20 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.04 GB/s
2025-05-07 14:37:45.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,87.22 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.9 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,82.30 W,55.00 °C,5.6 %,9.36 W,0.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:45.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,89.58 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.9 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.94 W,55.00 °C,5.6 %,9.38 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.05 GB/s
2025-05-07 14:37:45.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,88.01 W,90.02 %,0.00 %,57.00 °C,1410 MHz,0.3 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,84.77 W,55.00 °C,5.6 %,9.26 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.05 GB/s
2025-05-07 14:37:46.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,88.01 W,90.02 %,0.00 %,57.00 °C,1410 MHz,6.4 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,84.83 W,55.00 °C,5.6 %,9.36 W,0.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.04 GB/s
2025-05-07 14:37:46.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,89.48 W,90.02 %,0.00 %,57.00 °C,1410 MHz,0.6 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,82.49 W,55.00 °C,5.6 %,9.20 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.04 GB/s
2025-05-07 14:37:46.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,78.98 W,90.02 %,0.00 %,57.00 °C,1410 MHz,0.6 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,82.36 W,55.00 °C,5.6 %,9.26 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.05 GB/s
2025-05-07 14:37:46.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,78.28 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.8 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,82.19 W,55.00 °C,5.6 %,9.09 W,0.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.04 GB/s
2025-05-07 14:37:46.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,89.47 W,90.02 %,0.00 %,57.00 °C,1410 MHz,3.7 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.40 W,55.00 °C,5.6 %,9.25 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.05 GB/s
2025-05-07 14:37:46.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.37 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.6 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.35 W,55.00 °C,5.6 %,9.33 W,0.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.04 GB/s
2025-05-07 14:37:46.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.96 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.2 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.06 W,55.00 °C,5.6 %,9.35 W,0.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.04 GB/s
2025-05-07 14:37:46.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.67 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.2 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,81.88 W,55.00 °C,5.6 %,9.23 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.04 GB/s
2025-05-07 14:37:46.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.57 W,90.02 %,0.00 %,57.00 °C,1410 MHz,2.1 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,81.54 W,55.00 °C,5.6 %,9.23 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.05 GB/s
2025-05-07 14:37:47.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,80.06 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.6 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.40 W,55.00 °C,5.6 %,9.36 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.05 GB/s
2025-05-07 14:37:47.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,78.59 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.9 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.05 W,55.00 °C,5.6 %,9.12 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.05 GB/s
2025-05-07 14:37:47.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.37 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.5 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,81.89 W,55.00 °C,5.6 %,9.26 W,0.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.04 GB/s
2025-05-07 14:37:47.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.37 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.5 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.21 W,55.00 °C,5.6 %,9.18 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.04 GB/s
2025-05-07 14:37:47.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.67 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.6 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.80 W,55.00 °C,5.6 %,9.18 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.05 GB/s
2025-05-07 14:37:47.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,78.78 W,90.02 %,0.00 %,57.00 °C,1410 MHz,1.5 %,0.00 %,1410 MHz,16,0.00 %,0.00 %,0.00 %,4,83.69 W,55.00 °C,5.6 %,9.35 W,0.00 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.05 GB/s
2025-05-07 14:37:47.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,78.59 W,90.02 %,39.00 %,57.00 °C,1410 MHz,4.6 %,0.00 %,1410 MHz,16,95.20 %,100.00 %,0.00 %,4,83.57 W,55.00 °C,5.6 %,9.24 W,11.10 %,1512 MHz,0.00 GB/s,0.06 GB/s,0.05 GB/s
2025-05-07 14:37:47.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,79.27 W,90.02 %,0.00 %,57.00 °C,1410 MHz,6.2 %,0.00 %,1410 MHz,16,27.30 %,100.00 %,0.00 %,4,86.49 W,55.00 °C,5.6 %,9.17 W,50.00 %,1512 MHz,0.00 GB/s,0.08 GB/s,0.05 GB/s
2025-05-07 14:37:47.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,301.40 W,90.02 %,0.00 %,59.00 °C,1410 MHz,4.3 %,39.00 %,1410 MHz,16,33.50 %,100.00 %,17.00 %,4,85.89 W,59.00 °C,5.6 %,9.19 W,50.00 %,1512 MHz,0.00 GB/s,0.08 GB/s,0.05 GB/s
2025-05-07 14:37:47.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.26 W,90.02 %,0.00 %,59.00 °C,1410 MHz,4.7 %,39.00 %,1410 MHz,16,31.80 %,97.60 %,17.00 %,4,109.62 W,59.00 °C,5.6 %,9.09 W,46.90 %,1512 MHz,0.00 GB/s,0.04 GB/s,0.03 GB/s
2025-05-07 14:37:48.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.80 W,90.02 %,0.00 %,61.00 °C,1410 MHz,4.7 %,99.00 %,1410 MHz,16,33.50 %,100.00 %,47.00 %,4,119.12 W,59.00 °C,5.6 %,9.24 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:48.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,303.73 W,90.02 %,0.00 %,61.00 °C,1410 MHz,3.4 %,99.00 %,1410 MHz,16,33.80 %,100.00 %,47.00 %,4,122.97 W,60.00 °C,5.6 %,9.19 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:48.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.91 W,90.02 %,0.00 %,63.00 °C,1410 MHz,3.4 %,99.00 %,1410 MHz,16,33.70 %,100.00 %,47.00 %,4,141.40 W,60.00 °C,5.6 %,9.07 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:48.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,300.82 W,90.02 %,0.00 %,63.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,31.80 %,100.00 %,53.00 %,4,137.73 W,60.00 °C,5.6 %,9.09 W,47.10 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:48.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.80 W,90.02 %,0.00 %,63.00 °C,1410 MHz,3.7 %,100.00 %,1410 MHz,16,34.00 %,100.00 %,53.00 %,4,149.78 W,60.00 °C,5.6 %,9.17 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:48.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,301.19 W,90.02 %,0.00 %,63.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,34.70 %,100.00 %,54.00 %,4,151.39 W,60.00 °C,5.6 %,9.01 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:48.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.27 W,90.02 %,0.00 %,63.00 °C,1410 MHz,4.3 %,100.00 %,1410 MHz,16,33.50 %,100.00 %,54.00 %,4,151.74 W,60.00 °C,5.6 %,9.10 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:48.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.27 W,90.02 %,0.00 %,63.00 °C,1410 MHz,3.7 %,100.00 %,1410 MHz,16,33.60 %,100.00 %,53.00 %,4,148.57 W,60.00 °C,5.6 %,8.80 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:48.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,305.89 W,90.02 %,0.00 %,65.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,33.90 %,100.00 %,53.00 %,4,150.36 W,60.00 °C,5.6 %,9.00 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:48.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,292.74 W,90.02 %,0.00 %,65.00 °C,1395 MHz,5.0 %,99.00 %,1395 MHz,16,32.70 %,100.00 %,54.00 %,4,152.60 W,60.00 °C,5.6 %,9.04 W,48.70 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:49.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,293.42 W,90.02 %,0.00 %,63.00 °C,1410 MHz,4.9 %,99.00 %,1410 MHz,16,33.70 %,100.00 %,54.00 %,4,150.34 W,60.00 °C,5.6 %,9.11 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:49.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,295.96 W,90.02 %,0.00 %,65.00 °C,1410 MHz,4.0 %,100.00 %,1410 MHz,16,33.90 %,100.00 %,53.00 %,4,149.58 W,60.00 °C,5.6 %,8.98 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:49.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,298.41 W,90.02 %,0.00 %,65.00 °C,1410 MHz,4.0 %,100.00 %,1410 MHz,16,33.60 %,100.00 %,53.00 %,4,148.27 W,61.00 °C,5.6 %,9.06 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:49.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,301.30 W,90.02 %,0.00 %,65.00 °C,1410 MHz,3.1 %,100.00 %,1410 MHz,16,34.60 %,100.00 %,53.00 %,4,135.82 W,61.00 °C,5.6 %,8.98 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:49.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,305.90 W,90.02 %,0.00 %,65.00 °C,1410 MHz,3.7 %,100.00 %,1410 MHz,16,34.20 %,100.00 %,53.00 %,4,148.95 W,61.00 °C,5.6 %,9.02 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
