timestamp,task_name,name,index,temperature.gpu,power.draw [W],pcie_tx_bytes,tensor_active,nvlink_rx_bytes,utilization.memory [%],usage.memory [%],clocks.current.memory [MHz],sm_active,pcie.link.gen.current,sm_occupancy,clocks.current.graphics [MHz],cpu_usage,dram_active,cpu_power,nvlink_tx_bytes,pcie_rx_bytes,clocks.current.sm [MHz],dram_usage,dram_power,utilization.gpu [%],pcie.link.width.current,temperature.memory
2025-05-07 15:48:55.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.55 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.5 %,0.00 %,145.35 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.04 W,0.00 %,16,59.00 °C
2025-05-07 15:48:55.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.55 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,2.2 %,0.00 %,142.10 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.06 W,0.00 %,16,57.00 °C
2025-05-07 15:48:56.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.55 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.9 %,0.00 %,142.48 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.19 W,0.00 %,16,57.00 °C
2025-05-07 15:48:56.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.47 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.9 %,0.00 %,150.05 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.22 W,0.00 %,16,59.00 °C
2025-05-07 15:48:56.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.44 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.6 %,0.00 %,145.25 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.94 W,0.00 %,16,59.00 °C
2025-05-07 15:48:56.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,90.37 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.6 %,0.00 %,150.74 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.23 W,0.00 %,16,57.00 °C
2025-05-07 15:48:56.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.13 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.2 %,0.00 %,152.77 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.04 W,0.00 %,16,57.00 °C
2025-05-07 15:48:56.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.03 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.6 %,0.00 %,147.70 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.12 W,0.00 %,16,57.00 °C
2025-05-07 15:48:56.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.22 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,0.3 %,0.00 %,144.05 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.22 W,0.00 %,16,57.00 °C
2025-05-07 15:48:56.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,89.97 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.8 %,0.00 %,149.29 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.24 W,0.00 %,16,57.00 °C
2025-05-07 15:48:56.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.43 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,2.2 %,0.00 %,149.27 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.18 W,0.00 %,16,57.00 °C
2025-05-07 15:48:56.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.44 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.5 %,0.00 %,146.80 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.14 W,0.00 %,16,57.00 °C
2025-05-07 15:48:57.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.35 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.2 %,0.00 %,143.85 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.09 W,0.00 %,16,57.00 °C
2025-05-07 15:48:57.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.25 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.6 %,0.00 %,135.40 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.26 W,0.00 %,16,57.00 °C
2025-05-07 15:48:57.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,81.33 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.2 %,0.00 %,134.02 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.22 W,0.00 %,16,57.00 °C
2025-05-07 15:48:57.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.66 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.5 %,0.00 %,141.55 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.19 W,0.00 %,16,57.00 °C
2025-05-07 15:48:57.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.66 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.6 %,0.00 %,146.15 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.16 W,0.00 %,16,57.00 °C
2025-05-07 15:48:57.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.83 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.2 %,0.00 %,146.83 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.06 W,0.00 %,16,57.00 °C
2025-05-07 15:48:57.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.53 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.2 %,0.00 %,148.09 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.19 W,0.00 %,16,57.00 °C
2025-05-07 15:48:57.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.06 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,3.0 %,0.00 %,143.96 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.14 W,0.00 %,16,57.00 °C
2025-05-07 15:48:57.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.63 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.5 %,0.00 %,145.81 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.03 W,0.00 %,16,57.00 °C
2025-05-07 15:48:57.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.93 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.9 %,0.00 %,147.41 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.02 W,0.00 %,16,57.00 °C
2025-05-07 15:48:58.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.75 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.6 %,0.00 %,148.68 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.30 W,0.00 %,16,57.00 °C
2025-05-07 15:48:58.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.84 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.6 %,0.00 %,148.48 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.33 W,0.00 %,16,57.00 °C
2025-05-07 15:48:58.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.96 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.6 %,0.00 %,150.49 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.12 W,0.00 %,16,57.00 °C
2025-05-07 15:48:58.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.84 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,3.1 %,0.00 %,133.43 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.35 W,0.00 %,16,57.00 °C
2025-05-07 15:48:58.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.65 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.5 %,0.00 %,117.83 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.34 W,0.00 %,16,57.00 °C
2025-05-07 15:48:58.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.46 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.5 %,0.00 %,115.61 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.14 W,0.00 %,16,57.00 °C
2025-05-07 15:48:58.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.57 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.9 %,0.00 %,109.22 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.29 W,0.00 %,16,57.00 °C
2025-05-07 15:48:58.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.56 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.8 %,0.00 %,108.21 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.24 W,0.00 %,16,57.00 °C
2025-05-07 15:48:58.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.37 W,0.12 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.9 %,0.00 %,102.51 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.26 W,0.00 %,16,57.00 °C
2025-05-07 15:48:58.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.96 W,0.11 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,2.2 %,0.00 %,101.35 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.30 W,0.00 %,16,57.00 °C
2025-05-07 15:48:59.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,80.06 W,0.11 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.9 %,0.00 %,91.67 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.26 W,0.00 %,16,57.00 °C
2025-05-07 15:48:59.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.46 W,0.11 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.9 %,0.00 %,83.55 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.36 W,0.00 %,16,57.00 °C
2025-05-07 15:48:59.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.07 W,0.11 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,2.8 %,0.00 %,82.73 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.22 W,0.00 %,16,57.00 °C
2025-05-07 15:48:59.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,80.75 W,0.11 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.5 %,0.00 %,82.63 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.27 W,0.00 %,16,57.00 °C
2025-05-07 15:48:59.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,56.00 °C,79.96 W,0.11 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.9 %,0.00 %,83.58 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.38 W,0.00 %,16,57.00 °C
2025-05-07 15:48:59.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,79.37 W,0.10 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.6 %,0.00 %,82.14 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.27 W,0.00 %,16,57.00 °C
2025-05-07 15:48:59.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,79.27 W,0.10 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.8 %,0.00 %,83.58 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.39 W,0.00 %,16,57.00 °C
2025-05-07 15:48:59.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,79.07 W,0.11 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.9 %,0.00 %,83.21 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.38 W,0.00 %,16,57.00 °C
2025-05-07 15:48:59.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,79.27 W,0.10 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,3.1 %,0.00 %,83.98 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.19 W,0.00 %,16,57.00 °C
2025-05-07 15:48:59.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,78.78 W,0.10 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,0.6 %,0.00 %,81.79 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.41 W,0.00 %,16,57.00 °C
2025-05-07 15:49:00.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,88.89 W,0.11 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,0.3 %,0.00 %,83.45 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.31 W,0.00 %,16,57.00 °C
2025-05-07 15:49:00.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,88.89 W,0.10 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,2.2 %,0.00 %,85.35 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.29 W,0.00 %,16,57.00 °C
2025-05-07 15:49:00.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,87.70 W,0.11 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.9 %,0.00 %,82.64 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.08 W,0.00 %,16,57.00 °C
2025-05-07 15:49:00.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,86.45 W,0.10 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,2.2 %,0.00 %,81.69 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.40 W,0.00 %,16,57.00 °C
2025-05-07 15:49:00.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,89.28 W,0.10 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,1.6 %,0.00 %,82.24 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.23 W,0.00 %,16,57.00 °C
2025-05-07 15:49:00.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,88.89 W,0.10 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,3.1 %,0.00 %,83.14 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.31 W,0.00 %,16,57.00 °C
2025-05-07 15:49:00.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,88.80 W,0.10 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,0.00 %,4,0.00 %,1410 MHz,2.2 %,0.00 %,82.70 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.26 W,0.00 %,16,57.00 °C
2025-05-07 15:49:00.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,88.80 W,0.07 GB/s,30.10 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,88.60 %,4,9.50 %,1410 MHz,4.9 %,77.80 %,83.59 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.33 W,0.00 %,16,57.00 °C
2025-05-07 15:49:00.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,55.00 °C,88.80 W,0.08 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,5.3 %,27.10 %,85.35 W,0.00 GB/s,0.04 GB/s,1410 MHz,5.7 %,9.40 W,0.00 %,16,57.00 °C
2025-05-07 15:49:00.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,297.31 W,0.08 GB/s,0.00 %,0.00 GB/s,0.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,4.0 %,34.80 %,86.02 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.12 W,0.00 %,16,61.00 °C
2025-05-07 15:49:01.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,276.36 W,0.13 GB/s,12.00 %,0.00 GB/s,48.00 %,90.02 %,1512 MHz,39.80 %,4,9.40 %,1410 MHz,2.5 %,32.80 %,83.68 W,0.00 GB/s,0.27 GB/s,1410 MHz,5.7 %,9.33 W,99.00 %,16,61.00 °C
2025-05-07 15:49:01.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,291.77 W,0.07 GB/s,38.20 %,0.00 GB/s,48.00 %,90.02 %,1512 MHz,96.70 %,4,10.70 %,1410 MHz,2.2 %,93.70 %,82.02 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.25 W,99.00 %,16,63.00 °C
2025-05-07 15:49:01.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,299.38 W,0.08 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,2.8 %,33.50 %,82.85 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.09 W,100.00 %,16,63.00 °C
2025-05-07 15:49:01.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,299.88 W,0.09 GB/s,0.00 %,0.00 GB/s,52.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,2.5 %,33.40 %,92.18 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.12 W,98.00 %,16,63.00 °C
2025-05-07 15:49:01.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,294.49 W,0.07 GB/s,38.90 %,0.00 GB/s,52.00 %,90.02 %,1512 MHz,98.90 %,4,11.00 %,1410 MHz,3.4 %,95.70 %,106.04 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.12 W,98.00 %,16,63.00 °C
2025-05-07 15:49:01.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,296.86 W,0.09 GB/s,0.00 %,0.00 GB/s,52.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,33.60 %,107.59 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.27 W,98.00 %,16,63.00 °C
2025-05-07 15:49:01.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,296.64 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,4.3 %,34.10 %,104.30 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.20 W,99.00 %,16,63.00 °C
2025-05-07 15:49:01.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,296.74 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,1.9 %,33.40 %,106.15 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.29 W,100.00 %,16,63.00 °C
2025-05-07 15:49:02.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.00 °C,297.92 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.7 %,33.90 %,112.82 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.22 W,100.00 %,16,63.00 °C
2025-05-07 15:49:02.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,301.30 W,0.09 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,2.2 %,33.70 %,121.51 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.15 W,100.00 %,16,65.00 °C
2025-05-07 15:49:02.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,291.48 W,0.09 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,49.90 %,1410 MHz,3.1 %,33.30 %,136.09 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.01 W,100.00 %,16,65.00 °C
2025-05-07 15:49:02.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,298.58 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,33.40 %,120.82 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.09 W,100.00 %,16,65.00 °C
2025-05-07 15:49:02.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,303.47 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,33.90 %,123.73 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.98 W,100.00 %,16,65.00 °C
2025-05-07 15:49:02.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,300.94 W,0.09 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,33.50 %,108.91 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.23 W,100.00 %,16,65.00 °C
2025-05-07 15:49:02.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,297.89 W,0.09 GB/s,30.70 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,73.00 %,4,7.60 %,1410 MHz,3.0 %,74.40 %,109.31 W,0.00 GB/s,0.09 GB/s,1410 MHz,5.7 %,9.14 W,100.00 %,16,65.00 °C
2025-05-07 15:49:02.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,297.82 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,2.8 %,33.40 %,116.40 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.15 W,100.00 %,16,65.00 °C
2025-05-07 15:49:02.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,301.78 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,88.20 %,4,43.80 %,1410 MHz,5.3 %,30.60 %,123.55 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.21 W,100.00 %,16,65.00 °C
2025-05-07 15:49:02.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,295.39 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.3 %,34.70 %,147.98 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.09 W,100.00 %,16,65.00 °C
