timestamp,task_name,name,index,usage.memory [%],sm_occupancy,utilization.memory [%],power.draw [W],cpu_power,temperature.memory,sm_active,clocks.current.sm [MHz],utilization.gpu [%],cpu_usage,pcie_rx_bytes,nvlink_rx_bytes,clocks.current.memory [MHz],clocks.current.graphics [MHz],dram_usage,pcie.link.gen.current,pcie_tx_bytes,pcie.link.width.current,tensor_active,nvlink_tx_bytes,temperature.gpu,dram_active,dram_power
2025-05-07 14:35:55.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.77 W,81.39 W,57.00 °C,0.00 %,1410 MHz,0.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.28 W
2025-05-07 14:35:55.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,81.52 W,82.71 W,57.00 °C,0.00 %,1410 MHz,0.00 %,0.6 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.38 W
2025-05-07 14:35:56.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,88.20 W,83.98 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.2 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.38 W
2025-05-07 14:35:56.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,82.89 W,82.65 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.9 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.20 W
2025-05-07 14:35:56.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.98 W,82.74 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.5 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.15 W
2025-05-07 14:35:56.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.78 W,83.09 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.5 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.41 W
2025-05-07 14:35:56.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.77 W,82.78 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.6 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.15 W
2025-05-07 14:35:56.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.78 W,83.46 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.5 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.26 W
2025-05-07 14:35:56.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.78 W,82.91 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.2 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.24 W
2025-05-07 14:35:56.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.67 W,82.69 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.9 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.44 W
2025-05-07 14:35:56.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.77 W,82.42 W,57.00 °C,0.00 %,1410 MHz,0.00 %,2.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.21 W
2025-05-07 14:35:56.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.67 W,81.95 W,57.00 °C,0.00 %,1410 MHz,0.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.18 W
2025-05-07 14:35:57.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.67 W,82.09 W,57.00 °C,0.00 %,1410 MHz,0.00 %,2.8 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.19 W
2025-05-07 14:35:57.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.67 W,82.32 W,57.00 °C,0.00 %,1410 MHz,0.00 %,0.9 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.24 W
2025-05-07 14:35:57.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,78.59 W,83.87 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.8 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.19 W
2025-05-07 14:35:57.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.38 W,82.06 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.8 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,56.00 °C,0.00 %,9.13 W
2025-05-07 14:35:57.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.09 W,82.46 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.6 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.18 W
2025-05-07 14:35:57.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.19 W,82.87 W,57.00 °C,0.00 %,1410 MHz,0.00 %,3.0 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.23 W
2025-05-07 14:35:57.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.28 W,82.23 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.8 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.25 W
2025-05-07 14:35:57.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.19 W,82.82 W,57.00 °C,0.00 %,1410 MHz,0.00 %,2.5 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.33 W
2025-05-07 14:35:57.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.09 W,83.85 W,57.00 °C,0.00 %,1410 MHz,0.00 %,2.1 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.14 W
2025-05-07 14:35:57.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.28 W,82.55 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.9 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.23 W
2025-05-07 14:35:58.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.28 W,82.59 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.9 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.31 W
2025-05-07 14:35:58.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.28 W,82.74 W,57.00 °C,0.00 %,1410 MHz,0.00 %,3.3 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.29 W
2025-05-07 14:35:58.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.19 W,82.27 W,57.00 °C,0.00 %,1410 MHz,0.00 %,3.4 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.22 W
2025-05-07 14:35:58.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.19 W,81.57 W,57.00 °C,0.00 %,1410 MHz,0.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.47 W
2025-05-07 14:35:58.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,89.19 W,83.28 W,57.00 °C,0.00 %,1410 MHz,0.00 %,2.2 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.22 W
2025-05-07 14:35:58.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,77.69 W,83.71 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.2 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.10 W
2025-05-07 14:35:58.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,77.88 W,83.39 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.9 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.42 W
2025-05-07 14:35:58.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,86.33 W,83.96 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.9 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.21 W
2025-05-07 14:35:58.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,85.24 W,82.52 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.6 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.26 W
2025-05-07 14:35:59.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,85.25 W,81.87 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.6 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.22 W
2025-05-07 14:35:59.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,85.04 W,83.19 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.8 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.17 W
2025-05-07 14:35:59.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,86.14 W,83.16 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.9 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.43 W
2025-05-07 14:35:59.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,86.14 W,83.68 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.6 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.39 W
2025-05-07 14:35:59.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,85.35 W,82.18 W,57.00 °C,0.00 %,1410 MHz,0.00 %,2.2 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.37 W
2025-05-07 14:35:59.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,85.64 W,82.78 W,57.00 °C,0.00 %,1410 MHz,0.00 %,2.8 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.21 W
2025-05-07 14:35:59.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,86.04 W,84.52 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.2 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.31 W
2025-05-07 14:35:59.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,77.88 W,82.97 W,57.00 °C,0.00 %,1410 MHz,0.00 %,0.9 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.39 W
2025-05-07 14:35:59.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,81.74 W,82.29 W,57.00 °C,0.00 %,1410 MHz,0.00 %,2.5 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.27 W
2025-05-07 14:35:59.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,85.54 W,83.22 W,57.00 °C,0.00 %,1410 MHz,0.00 %,0.9 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.33 W
2025-05-07 14:36:00.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,78.78 W,84.01 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.9 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.20 W
2025-05-07 14:36:00.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,88.89 W,84.50 W,57.00 °C,0.00 %,1410 MHz,0.00 %,1.5 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.34 W
2025-05-07 14:36:00.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,77.40 W,84.85 W,57.00 °C,0.00 %,1410 MHz,0.00 %,2.2 %,0.03 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.39 W
2025-05-07 14:36:00.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,86.62 W,83.54 W,57.00 °C,0.00 %,1410 MHz,0.00 %,0.3 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.30 W
2025-05-07 14:36:00.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,77.88 W,81.99 W,57.00 °C,0.00 %,1410 MHz,0.00 %,0.3 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.30 W
2025-05-07 14:36:00.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,0.00 %,88.80 W,82.45 W,57.00 °C,0.00 %,1410 MHz,0.00 %,3.1 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,0.00 %,9.22 W
2025-05-07 14:36:00.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,0.00 %,80.25 W,82.51 W,57.00 °C,100.00 %,1410 MHz,0.00 %,4.0 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,27.20 %,9.37 W
2025-05-07 14:36:00.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,0.00 %,300.14 W,84.52 W,57.00 °C,100.00 %,1410 MHz,0.00 %,4.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,0.00 %,0.00 GB/s,55.00 °C,27.10 %,9.24 W
2025-05-07 14:36:00.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,0.00 %,297.89 W,83.71 W,59.00 °C,100.00 %,1410 MHz,0.00 %,3.1 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,0.00 %,0.00 GB/s,59.00 °C,33.60 %,9.08 W
2025-05-07 14:36:01.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,48.00 %,297.05 W,84.13 W,59.00 °C,100.00 %,1410 MHz,99.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,0.00 %,0.00 GB/s,59.00 °C,33.50 %,9.15 W
2025-05-07 14:36:01.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,48.00 %,300.14 W,85.23 W,61.00 °C,100.00 %,1410 MHz,99.00 %,1.9 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,0.00 %,0.00 GB/s,59.00 °C,33.90 %,9.12 W
2025-05-07 14:36:01.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,33.10 %,53.00 %,299.30 W,83.70 W,63.00 °C,95.20 %,1410 MHz,99.00 %,3.3 %,0.04 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,23.20 %,9.09 W
2025-05-07 14:36:01.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,14.30 %,53.00 %,287.09 W,106.89 W,63.00 °C,83.60 %,1410 MHz,99.00 %,4.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,12.30 %,0.00 GB/s,60.00 °C,42.50 %,9.39 W
2025-05-07 14:36:01.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,27.40 %,53.00 %,296.53 W,109.20 W,63.00 °C,88.50 %,1410 MHz,99.00 %,2.8 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,19.60 %,9.14 W
2025-05-07 14:36:01.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,299.40 W,110.06 W,63.00 °C,100.00 %,1410 MHz,99.00 %,3.4 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,34.90 %,9.30 W
2025-05-07 14:36:01.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,7.50 %,53.00 %,295.45 W,119.72 W,63.00 °C,72.30 %,1410 MHz,99.00 %,3.1 %,0.07 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,31.10 %,0.00 GB/s,60.00 °C,75.40 %,9.02 W
2025-05-07 14:36:01.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,48.50 %,53.00 %,295.49 W,143.46 W,63.00 °C,97.10 %,1410 MHz,99.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.04 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,32.60 %,9.09 W
2025-05-07 14:36:01.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,286.98 W,151.89 W,63.00 °C,100.00 %,1410 MHz,100.00 %,5.8 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,33.70 %,9.22 W
2025-05-07 14:36:02.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,301.11 W,148.63 W,63.00 °C,100.00 %,1410 MHz,100.00 %,4.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,34.20 %,9.09 W
2025-05-07 14:36:02.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,294.98 W,148.33 W,63.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,33.40 %,9.16 W
2025-05-07 14:36:02.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,294.98 W,150.96 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.3 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,33.50 %,9.07 W
2025-05-07 14:36:02.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,295.00 W,137.71 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,34.60 %,9.05 W
2025-05-07 14:36:02.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,298.50 W,151.35 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,34.60 %,8.95 W
2025-05-07 14:36:02.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,300.24 W,136.34 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,33.40 %,9.08 W
2025-05-07 14:36:02.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,288.08 W,137.24 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,60.00 °C,33.80 %,9.06 W
2025-05-07 14:36:02.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,299.75 W,135.32 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.80 %,8.94 W
2025-05-07 14:36:02.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,297.00 W,138.52 W,65.00 °C,100.00 %,1410 MHz,99.00 %,4.3 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.40 %,8.95 W
2025-05-07 14:36:02.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,11.60 %,53.00 %,295.76 W,149.33 W,65.00 °C,86.40 %,1410 MHz,99.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,19.80 %,0.00 GB/s,61.00 °C,57.00 %,9.11 W
2025-05-07 14:36:03.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,296.66 W,139.21 W,65.00 °C,100.00 %,1410 MHz,99.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.60 %,8.95 W
