timestamp,task_name,name,index,pcie_rx_bytes,dram_usage,nvlink_rx_bytes,usage.memory [%],clocks.current.sm [MHz],pcie_tx_bytes,tensor_active,sm_occupancy,cpu_power,dram_active,sm_active,power.draw [W],nvlink_tx_bytes,temperature.gpu,utilization.memory [%],clocks.current.memory [MHz],dram_power,cpu_usage,temperature.memory,pcie.link.gen.current,pcie.link.width.current,clocks.current.graphics [MHz],utilization.gpu [%]
2025-05-07 16:32:50.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.12 GB/s,0.00 %,0.00 %,143.72 W,0.00 %,0.00 %,92.20 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,8.92 W,1.6 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:50.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.12 GB/s,0.00 %,0.00 %,147.51 W,0.00 %,0.00 %,92.20 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.05 W,1.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:50.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.12 GB/s,0.00 %,0.00 %,147.67 W,0.00 %,0.00 %,92.70 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.19 W,2.8 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:50.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.12 GB/s,0.00 %,0.00 %,150.38 W,0.00 %,0.00 %,93.27 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.12 W,1.9 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:50.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.12 GB/s,0.00 %,0.00 %,148.33 W,0.00 %,0.00 %,92.03 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.02 W,2.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:50.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.12 GB/s,0.00 %,0.00 %,148.96 W,0.00 %,0.00 %,91.40 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.35 W,3.7 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:50.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.12 GB/s,0.00 %,0.00 %,135.05 W,0.00 %,0.00 %,92.17 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.24 W,2.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:50.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.12 GB/s,0.00 %,0.00 %,124.56 W,0.00 %,0.00 %,91.85 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.06 W,1.2 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:51.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.12 GB/s,0.00 %,0.00 %,117.57 W,0.00 %,0.00 %,90.76 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.29 W,1.2 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:51.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.12 GB/s,0.00 %,0.00 %,108.16 W,0.00 %,0.00 %,90.27 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.11 W,1.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:51.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.12 GB/s,0.00 %,0.00 %,100.09 W,0.00 %,0.00 %,90.27 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.07 W,1.6 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:51.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,91.91 W,0.00 %,0.00 %,89.38 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.15 W,1.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:51.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.08 W,0.00 %,0.00 %,90.96 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.44 W,1.6 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:51.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.35 W,0.00 %,0.00 %,89.19 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.31 W,1.6 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:51.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,82.32 W,0.00 %,0.00 %,88.60 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.45 W,5.6 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:51.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,82.29 W,0.00 %,0.00 %,89.19 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.32 W,1.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:51.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,0.00 %,82.60 W,0.00 %,0.00 %,88.80 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.20 W,1.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:51.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,84.11 W,0.00 %,0.00 %,88.70 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.41 W,4.4 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:52.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,84.14 W,0.00 %,0.00 %,87.61 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.18 W,3.4 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:52.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,81.99 W,0.00 %,0.00 %,88.49 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.33 W,2.2 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:52.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.26 W,0.00 %,0.00 %,88.20 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.33 W,1.9 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:52.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,81.90 W,0.00 %,0.00 %,86.91 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.29 W,1.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:52.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,84.09 W,0.00 %,0.00 %,87.41 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.28 W,1.9 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:52.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.62 W,0.00 %,0.00 %,89.38 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.32 W,0.6 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:52.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,81.68 W,0.00 %,0.00 %,88.01 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.29 W,3.4 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:52.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.70 W,0.00 %,0.00 %,90.96 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.21 W,1.6 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:52.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,81.66 W,0.00 %,0.00 %,91.46 W,0.00 GB/s,58.00 °C,0.00 %,1512 MHz,9.35 W,1.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:52.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,84.42 W,0.00 %,0.00 %,91.46 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.12 W,3.1 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:53.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.93 W,0.00 %,0.00 %,91.36 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.19 W,0.3 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:53.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,0.00 %,81.81 W,0.00 %,0.00 %,83.72 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.33 W,4.0 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:53.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,85.68 W,0.00 %,0.00 %,88.70 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.25 W,3.1 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:53.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.34 W,0.00 %,0.00 %,89.97 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.25 W,1.2 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:53.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,82.84 W,0.00 %,0.00 %,80.65 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.21 W,1.6 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:53.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.61 W,0.00 %,0.00 %,84.69 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.27 W,1.9 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:53.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,84.37 W,0.00 %,0.00 %,83.32 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.22 W,1.9 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:53.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,82.57 W,0.00 %,0.00 %,84.11 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.30 W,1.9 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:53.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,0.00 %,85.93 W,0.00 %,0.00 %,83.43 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.49 W,8.3 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:54.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.13 W,0.00 %,0.00 %,80.46 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.38 W,1.9 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:54.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,82.18 W,0.00 %,0.00 %,84.77 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.31 W,1.9 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:54.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.28 W,0.00 %,0.00 %,80.56 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.43 W,1.8 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:54.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,81.65 W,0.00 %,0.00 %,80.75 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.26 W,1.8 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:54.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,0.00 %,83.05 W,0.00 %,0.00 %,81.25 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.22 W,4.0 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:54.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,81.86 W,0.00 %,0.00 %,81.83 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.26 W,3.7 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:54.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,84.08 W,0.00 %,0.00 %,80.75 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.39 W,2.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:54.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,82.49 W,0.00 %,0.00 %,81.54 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.49 W,2.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:54.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.53 W,0.00 %,0.00 %,80.66 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.47 W,3.4 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:54.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,0.00 %,83.83 W,0.00 %,0.00 %,81.54 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.29 W,3.7 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:55.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,82.67 W,0.00 %,0.00 %,81.64 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.21 W,4.0 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:55.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,82.17 W,0.00 %,0.00 %,81.52 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.60 W,5.0 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:55.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,83.01 W,0.00 %,0.00 %,82.03 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.15 W,1.8 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:55.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,0.00 %,0.00 %,81.43 W,0.00 %,0.00 %,82.33 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.39 W,1.9 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:55.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,0.00 %,82.73 W,0.00 %,0.00 %,83.41 W,0.00 GB/s,57.00 °C,0.00 %,1512 MHz,9.38 W,2.5 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:55.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.08 GB/s,0.00 %,50.00 %,83.87 W,27.10 %,100.00 %,82.13 W,0.00 GB/s,60.00 °C,0.00 %,1512 MHz,9.19 W,2.1 %,59.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:55.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.08 GB/s,0.00 %,50.00 %,83.86 W,33.60 %,100.00 %,298.69 W,0.00 GB/s,61.00 °C,0.00 %,1512 MHz,9.29 W,5.0 %,61.00 °C,4,16,1410 MHz,0.00 %
2025-05-07 16:32:55.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,97.05 W,33.50 %,100.00 %,299.95 W,0.00 GB/s,61.00 °C,33.00 %,1512 MHz,9.39 W,6.0 %,63.00 °C,4,16,1410 MHz,76.00 %
2025-05-07 16:32:55.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.08 GB/s,16.00 %,12.00 %,111.48 W,49.20 %,83.80 %,297.21 W,0.00 GB/s,61.00 °C,33.00 %,1512 MHz,9.17 W,4.3 %,63.00 °C,4,16,1410 MHz,76.00 %
2025-05-07 16:32:55.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,30.10 %,134.33 W,21.40 %,78.10 %,302.09 W,0.00 GB/s,62.00 °C,50.00 %,1512 MHz,9.03 W,3.1 %,63.00 °C,4,16,1410 MHz,99.00 %
2025-05-07 16:32:56.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,44.30 %,150.55 W,30.20 %,100.00 %,302.95 W,0.00 GB/s,62.00 °C,50.00 %,1512 MHz,9.02 W,3.4 %,65.00 °C,4,16,1410 MHz,99.00 %
2025-05-07 16:32:56.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,136.14 W,33.70 %,100.00 %,293.71 W,0.00 GB/s,62.00 °C,53.00 %,1512 MHz,9.09 W,2.8 %,65.00 °C,4,16,1410 MHz,99.00 %
2025-05-07 16:32:56.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,146.00 W,33.70 %,100.00 %,300.07 W,0.00 GB/s,62.00 °C,53.00 %,1512 MHz,9.06 W,3.1 %,65.00 °C,4,16,1410 MHz,99.00 %
2025-05-07 16:32:56.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,136.66 W,34.10 %,100.00 %,300.64 W,0.00 GB/s,62.00 °C,53.00 %,1512 MHz,9.04 W,3.3 %,65.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:56.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.07 GB/s,38.80 %,11.10 %,152.53 W,95.90 %,100.00 %,303.92 W,0.00 GB/s,62.00 °C,53.00 %,1512 MHz,9.14 W,5.4 %,65.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:56.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,147.95 W,33.80 %,100.00 %,299.07 W,0.00 GB/s,62.00 °C,54.00 %,1512 MHz,8.97 W,2.8 %,65.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:56.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,151.67 W,33.50 %,100.00 %,297.02 W,0.00 GB/s,62.00 °C,54.00 %,1512 MHz,8.97 W,3.4 %,65.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:32:56.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,41.30 %,151.38 W,28.40 %,100.00 %,291.68 W,0.00 GB/s,62.00 °C,53.00 %,1512 MHz,9.03 W,3.7 %,65.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:56.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,143.40 W,33.90 %,100.00 %,305.20 W,0.00 GB/s,62.00 °C,53.00 %,1512 MHz,8.99 W,3.6 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:56.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,147.98 W,33.40 %,100.00 %,299.85 W,0.00 GB/s,62.00 °C,52.00 %,1512 MHz,9.16 W,5.6 %,67.00 °C,4,16,1410 MHz,98.00 %
2025-05-07 16:32:57.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,150.04 W,34.10 %,100.00 %,300.25 W,0.00 GB/s,62.00 °C,52.00 %,1512 MHz,8.96 W,3.1 %,67.00 °C,4,16,1410 MHz,98.00 %
2025-05-07 16:32:57.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,147.64 W,33.60 %,100.00 %,303.64 W,0.00 GB/s,63.00 °C,52.00 %,1512 MHz,9.01 W,3.1 %,67.00 °C,4,16,1410 MHz,98.00 %
2025-05-07 16:32:57.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,151.15 W,33.40 %,100.00 %,295.63 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.12 W,3.7 %,67.00 °C,4,16,1410 MHz,99.00 %
