timestamp,task_name,name,index,temperature.gpu,clocks.current.memory [MHz],clocks.current.graphics [MHz],pcie_tx_bytes,utilization.memory [%],nvlink_tx_bytes,cpu_power,sm_occupancy,nvlink_rx_bytes,sm_active,pcie.link.width.current,pcie_rx_bytes,temperature.memory,dram_active,power.draw [W],dram_power,dram_usage,clocks.current.sm [MHz],utilization.gpu [%],usage.memory [%],pcie.link.gen.current,cpu_usage,tensor_active
2025-05-07 16:38:12.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.33 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,86.91 W,8.92 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:12.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.10 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,88.70 W,9.00 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:12.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.01 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,88.30 W,9.05 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:12.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,146.23 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,87.90 W,9.00 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:12.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,142.91 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,61.00 °C,0.00 %,88.20 W,9.05 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:12.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,150.09 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,88.11 W,9.04 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:12.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.89 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,87.70 W,9.09 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.2 %,0.00 %
2025-05-07 16:38:12.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.29 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,88.30 W,9.23 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:12.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,149.18 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,87.70 W,9.39 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,4.0 %,0.00 %
2025-05-07 16:38:12.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,149.87 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,81.91 W,9.07 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:13.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,148.39 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,88.99 W,9.05 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:13.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,147.46 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,84.35 W,9.17 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.2 %,0.00 %
2025-05-07 16:38:13.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,145.74 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,84.35 W,9.00 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:13.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,140.87 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,84.55 W,9.09 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:13.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,144.96 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,85.04 W,9.10 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:13.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,146.16 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,86.43 W,9.21 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.5 %,0.00 %
2025-05-07 16:38:13.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,136.38 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,86.33 W,9.17 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:13.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,126.59 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,85.33 W,9.21 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:13.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.12 GB/s,0.00 %,0.00 GB/s,116.02 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,86.82 W,9.31 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:13.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,93.94 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,87.04 W,9.44 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,5.6 %,0.00 %
2025-05-07 16:38:14.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,89.01 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,85.36 W,9.37 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.5 %,0.00 %
2025-05-07 16:38:14.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,85.70 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,85.59 W,9.23 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.2 %,0.00 %
2025-05-07 16:38:14.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,82.09 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,81.44 W,9.30 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,0.3 %,0.00 %
2025-05-07 16:38:14.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,83.09 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,81.44 W,9.29 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:14.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,82.88 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,86.03 W,9.40 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.8 %,0.00 %
2025-05-07 16:38:14.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,83.49 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,82.22 W,9.47 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.1 %,0.00 %
2025-05-07 16:38:14.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,81.71 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,81.54 W,9.16 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,0.9 %,0.00 %
2025-05-07 16:38:14.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,83.54 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,81.54 W,9.35 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:14.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,82.70 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,88.59 W,9.44 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.0 %,0.00 %
2025-05-07 16:38:15.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,81.29 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,80.45 W,9.28 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.5 %,0.00 %
2025-05-07 16:38:15.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.08 GB/s,0.00 %,0.00 GB/s,82.44 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,80.45 W,9.43 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.5 %,0.00 %
2025-05-07 16:38:15.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,82.81 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,91.85 W,9.22 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,5.2 %,0.00 %
2025-05-07 16:38:15.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,83.86 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,82.33 W,9.28 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:15.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,83.17 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,82.33 W,9.46 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:15.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,81.97 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,91.75 W,9.26 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,0.6 %,0.00 %
2025-05-07 16:38:15.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,81.27 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,90.67 W,9.18 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,0.6 %,0.00 %
2025-05-07 16:38:15.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,85.47 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,90.67 W,9.31 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.2 %,0.00 %
2025-05-07 16:38:15.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,82.44 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,91.75 W,9.38 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.5 %,0.00 %
2025-05-07 16:38:15.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,57.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,83.31 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,84.97 W,9.25 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:16.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,58.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,83.63 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,90.86 W,9.36 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:16.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,57.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,83.09 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,89.78 W,9.47 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:16.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,57.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,83.87 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,89.88 W,9.26 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.5 %,0.00 %
2025-05-07 16:38:16.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,57.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,82.43 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,90.07 W,9.29 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.9 %,0.00 %
2025-05-07 16:38:16.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,57.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,84.98 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,90.67 W,9.49 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,4.0 %,0.00 %
2025-05-07 16:38:16.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,57.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,82.21 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,90.67 W,9.15 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.8 %,0.00 %
2025-05-07 16:38:16.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,57.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,83.40 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,90.57 W,9.33 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,2.5 %,0.00 %
2025-05-07 16:38:16.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,57.00 °C,1512 MHz,1410 MHz,0.11 GB/s,0.00 %,0.00 GB/s,83.37 W,0.00 %,0.00 GB/s,0.00 %,16,0.05 GB/s,59.00 °C,0.00 %,90.07 W,9.30 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,1.6 %,0.00 %
2025-05-07 16:38:16.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,57.00 °C,1512 MHz,1410 MHz,0.10 GB/s,0.00 %,0.00 GB/s,82.67 W,0.00 %,0.00 GB/s,0.00 %,16,0.04 GB/s,59.00 °C,0.00 %,89.98 W,9.21 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,0.3 %,0.00 %
2025-05-07 16:38:16.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,57.00 °C,1512 MHz,1410 MHz,0.08 GB/s,0.00 %,0.00 GB/s,81.94 W,50.00 %,0.00 GB/s,100.00 %,16,0.04 GB/s,59.00 °C,27.10 %,80.65 W,9.44 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:17.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.00 °C,1512 MHz,1410 MHz,0.08 GB/s,0.00 %,0.00 GB/s,84.56 W,50.00 %,0.00 GB/s,100.00 %,16,0.04 GB/s,59.00 °C,27.20 %,234.83 W,9.14 W,5.6 %,1410 MHz,0.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:17.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1512 MHz,1410 MHz,0.08 GB/s,13.00 %,0.00 GB/s,84.38 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,61.00 °C,34.20 %,309.21 W,9.16 W,5.6 %,1410 MHz,30.00 %,90.02 %,4,2.8 %,0.00 %
2025-05-07 16:38:17.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1512 MHz,1410 MHz,0.08 GB/s,13.00 %,0.00 GB/s,85.41 W,7.90 %,0.00 GB/s,72.40 %,16,0.09 GB/s,63.00 °C,72.20 %,278.32 W,9.16 W,5.6 %,1410 MHz,30.00 %,90.02 %,4,3.1 %,28.90 %
2025-05-07 16:38:17.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1512 MHz,1410 MHz,0.08 GB/s,46.00 %,0.00 GB/s,97.42 W,39.90 %,0.00 GB/s,99.70 %,16,0.05 GB/s,65.00 °C,27.60 %,303.27 W,9.27 W,5.6 %,1410 MHz,99.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:17.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1512 MHz,1410 MHz,0.09 GB/s,46.00 %,0.00 GB/s,102.90 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,65.00 °C,33.90 %,303.27 W,9.21 W,5.6 %,1410 MHz,99.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:17.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1512 MHz,1410 MHz,0.09 GB/s,54.00 %,0.00 GB/s,121.96 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,65.00 °C,33.70 %,300.74 W,9.12 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:17.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1512 MHz,1410 MHz,0.09 GB/s,54.00 %,0.00 GB/s,114.65 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,65.00 °C,33.90 %,302.22 W,9.23 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,6.8 %,0.00 %
2025-05-07 16:38:17.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.10 GB/s,53.00 %,0.00 GB/s,124.66 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,65.00 °C,34.40 %,302.20 W,9.18 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,4.0 %,0.00 %
2025-05-07 16:38:17.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1365 MHz,0.09 GB/s,53.00 %,0.00 GB/s,145.82 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,65.00 °C,33.10 %,306.45 W,9.26 W,5.6 %,1365 MHz,100.00 %,90.02 %,4,6.5 %,0.00 %
2025-05-07 16:38:18.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1512 MHz,1365 MHz,0.07 GB/s,54.00 %,0.00 GB/s,155.93 W,9.80 %,0.00 GB/s,86.30 %,16,0.06 GB/s,67.00 °C,68.20 %,277.36 W,9.20 W,5.6 %,1365 MHz,100.00 %,90.02 %,4,4.6 %,25.70 %
2025-05-07 16:38:18.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1512 MHz,1380 MHz,0.09 GB/s,54.00 %,0.00 GB/s,150.86 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,67.00 °C,33.90 %,288.95 W,8.89 W,5.6 %,1380 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:18.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,150.28 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.70 %,296.90 W,9.04 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:18.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.12 GB/s,53.00 %,0.00 GB/s,149.82 W,3.00 %,0.00 GB/s,41.40 %,16,0.18 GB/s,67.00 °C,51.30 %,301.04 W,9.00 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.4 %,20.40 %
2025-05-07 16:38:18.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,146.65 W,14.60 %,0.00 GB/s,83.40 %,16,0.06 GB/s,67.00 °C,40.70 %,302.98 W,9.00 W,5.6 %,1410 MHz,99.00 %,90.02 %,4,3.4 %,11.40 %
2025-05-07 16:38:18.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,150.58 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.90 %,301.61 W,9.06 W,5.6 %,1410 MHz,99.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:18.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1395 MHz,0.12 GB/s,54.00 %,0.00 GB/s,150.08 W,38.80 %,0.00 GB/s,77.20 %,16,0.20 GB/s,67.00 °C,23.90 %,300.66 W,8.92 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:18.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.09 GB/s,54.00 %,0.00 GB/s,142.64 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.40 %,303.45 W,8.99 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:18.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,147.72 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,67.00 °C,33.40 %,302.89 W,9.08 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:18.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,140.10 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.50 %,297.52 W,9.20 W,5.6 %,1380 MHz,100.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:19.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,152.64 W,25.20 %,0.00 GB/s,80.70 %,16,0.05 GB/s,67.00 °C,17.80 %,284.17 W,9.07 W,5.6 %,1380 MHz,100.00 %,90.02 %,4,5.3 %,0.00 %
2025-05-07 16:38:19.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,149.99 W,34.50 %,0.00 GB/s,97.30 %,16,0.05 GB/s,67.00 °C,24.20 %,288.74 W,8.90 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,4.6 %,0.00 %
