timestamp,task_name,name,index,cpu_power,usage.memory [%],cpu_usage,dram_power,dram_active,temperature.memory,dram_usage,sm_occupancy,nvlink_tx_bytes,nvlink_rx_bytes,utilization.gpu [%],temperature.gpu,pcie.link.gen.current,pcie.link.width.current,clocks.current.memory [MHz],clocks.current.sm [MHz],pcie_rx_bytes,sm_active,tensor_active,clocks.current.graphics [MHz],utilization.memory [%],pcie_tx_bytes,power.draw [W]
2025-05-07 16:39:05.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.62 W,90.02 %,1.3 %,8.97 W,0.00 %,61.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,59.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.43 W
2025-05-07 16:39:05.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.23 W,90.02 %,1.9 %,9.12 W,0.00 %,61.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.43 W
2025-05-07 16:39:05.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.70 W,90.02 %,1.6 %,8.96 W,0.00 %,61.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.43 W
2025-05-07 16:39:05.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.80 W,90.02 %,1.9 %,9.15 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.33 W
2025-05-07 16:39:06.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.04 W,90.02 %,1.5 %,9.04 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.43 W
2025-05-07 16:39:06.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,142.03 W,90.02 %,1.6 %,9.00 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.43 W
2025-05-07 16:39:06.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,141.91 W,90.02 %,1.5 %,9.19 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.33 W
2025-05-07 16:39:06.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.74 W,90.02 %,5.2 %,9.42 W,0.00 %,61.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.43 W
2025-05-07 16:39:06.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.07 W,90.02 %,2.1 %,9.03 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.43 W
2025-05-07 16:39:06.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,147.66 W,90.02 %,3.9 %,9.13 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.43 W
2025-05-07 16:39:06.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.34 W,90.02 %,2.5 %,9.15 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.24 W
2025-05-07 16:39:06.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,147.54 W,90.02 %,2.5 %,8.99 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.23 W
2025-05-07 16:39:06.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,147.42 W,90.02 %,1.6 %,9.11 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.31 W
2025-05-07 16:39:06.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.79 W,90.02 %,1.9 %,8.96 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.23 W
2025-05-07 16:39:07.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.33 W,90.02 %,1.6 %,9.13 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.33 W
2025-05-07 16:39:07.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.43 W,90.02 %,1.6 %,9.14 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.20 W
2025-05-07 16:39:07.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.79 W,90.02 %,1.9 %,9.19 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.24 W
2025-05-07 16:39:07.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,147.99 W,90.02 %,1.5 %,9.25 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.30 W
2025-05-07 16:39:07.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,141.26 W,90.02 %,1.9 %,9.03 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.20 W
2025-05-07 16:39:07.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,140.76 W,90.02 %,1.8 %,9.19 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.33 W
2025-05-07 16:39:07.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,135.43 W,90.02 %,1.9 %,9.18 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,93.13 W
2025-05-07 16:39:07.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,141.24 W,90.02 %,1.9 %,9.13 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.24 W
2025-05-07 16:39:07.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.16 W,90.02 %,8.5 %,9.24 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,91.92 W
2025-05-07 16:39:07.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.65 W,90.02 %,3.1 %,9.35 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,91.94 W
2025-05-07 16:39:08.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,139.58 W,90.02 %,2.1 %,9.12 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,92.14 W
2025-05-07 16:39:08.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,127.30 W,90.02 %,1.9 %,9.24 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,91.75 W
2025-05-07 16:39:08.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,115.28 W,90.02 %,1.5 %,9.37 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,90.77 W
2025-05-07 16:39:08.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,107.05 W,90.02 %,1.8 %,9.21 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,90.17 W
2025-05-07 16:39:08.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,96.79 W,90.02 %,1.9 %,9.18 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.12 GB/s,90.07 W
2025-05-07 16:39:08.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.22 W,90.02 %,2.8 %,9.22 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,88.89 W
2025-05-07 16:39:08.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,84.36 W,90.02 %,0.6 %,9.40 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,89.98 W
2025-05-07 16:39:08.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.97 W,90.02 %,1.2 %,9.36 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,85.78 W
2025-05-07 16:39:08.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,82.56 W,90.02 %,1.5 %,9.25 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,91.75 W
2025-05-07 16:39:08.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,85.02 W,90.02 %,0.6 %,9.19 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,91.65 W
2025-05-07 16:39:09.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,82.41 W,90.02 %,4.4 %,9.13 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,79.86 W
2025-05-07 16:39:09.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,82.29 W,90.02 %,2.8 %,9.31 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,90.67 W
2025-05-07 16:39:09.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,81.60 W,90.02 %,1.5 %,9.41 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,90.17 W
2025-05-07 16:39:09.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,85.59 W,90.02 %,4.0 %,9.49 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.10 GB/s,79.96 W
2025-05-07 16:39:09.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,82.83 W,90.02 %,3.4 %,9.44 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.10 GB/s,89.09 W
2025-05-07 16:39:09.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.49 W,90.02 %,1.9 %,9.32 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,86.91 W
2025-05-07 16:39:09.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.55 W,90.02 %,1.9 %,9.35 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,58.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,86.72 W
2025-05-07 16:39:09.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.48 W,90.02 %,1.8 %,9.29 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,87.90 W
2025-05-07 16:39:09.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.42 W,90.02 %,1.6 %,9.20 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,87.70 W
2025-05-07 16:39:10.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.13 W,90.02 %,1.9 %,9.21 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,87.41 W
2025-05-07 16:39:10.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,81.63 W,90.02 %,2.2 %,9.40 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,86.91 W
2025-05-07 16:39:10.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,81.85 W,90.02 %,1.5 %,9.41 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,88.11 W
2025-05-07 16:39:10.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.83 W,90.02 %,3.1 %,9.38 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,87.70 W
2025-05-07 16:39:10.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,85.42 W,90.02 %,3.1 %,9.43 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,88.20 W
2025-05-07 16:39:10.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,82.98 W,90.02 %,2.2 %,9.25 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,88.30 W
2025-05-07 16:39:10.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.90 W,90.02 %,0.6 %,9.45 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.09 GB/s,88.30 W
2025-05-07 16:39:10.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.63 W,90.02 %,0.6 %,9.39 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,79.57 W
2025-05-07 16:39:10.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.35 W,90.02 %,4.0 %,9.21 W,0.00 %,59.00 °C,5.6 %,0.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,0.00 %,0.00 %,1410 MHz,0.00 %,0.11 GB/s,83.91 W
2025-05-07 16:39:10.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,82.07 W,90.02 %,3.1 %,9.30 W,27.30 %,59.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,100.00 %,0.00 %,1410 MHz,0.00 %,0.09 GB/s,89.78 W
2025-05-07 16:39:11.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.75 W,90.02 %,3.4 %,9.10 W,27.10 %,59.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,0.00 %,57.00 °C,4,16,1512 MHz,1410 MHz,0.04 GB/s,100.00 %,0.00 %,1410 MHz,0.00 %,0.08 GB/s,80.35 W
2025-05-07 16:39:11.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,83.84 W,90.02 %,3.4 %,9.10 W,33.80 %,61.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,0.00 %,61.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,0.00 %,0.08 GB/s,299.48 W
2025-05-07 16:39:11.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,86.21 W,90.02 %,3.1 %,9.32 W,33.50 %,63.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,64.00 %,62.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,28.00 %,0.08 GB/s,303.25 W
2025-05-07 16:39:11.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,89.46 W,90.02 %,3.1 %,9.04 W,33.50 %,63.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,64.00 %,62.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,28.00 %,0.09 GB/s,297.12 W
2025-05-07 16:39:11.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,103.33 W,90.02 %,3.1 %,9.14 W,33.80 %,65.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,64.00 %,62.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,28.00 %,0.09 GB/s,294.79 W
2025-05-07 16:39:11.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,121.11 W,90.02 %,5.6 %,9.38 W,33.50 %,65.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,62.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,49.00 %,0.09 GB/s,300.26 W
2025-05-07 16:39:11.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,119.54 W,90.02 %,4.3 %,9.21 W,40.10 %,65.00 °C,5.6 %,14.30 %,0.00 GB/s,0.00 GB/s,99.00 %,62.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,82.00 %,11.30 %,1410 MHz,49.00 %,0.08 GB/s,303.53 W
2025-05-07 16:39:11.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.29 W,90.02 %,2.5 %,8.98 W,33.00 %,65.00 °C,5.6 %,49.40 %,0.00 GB/s,0.00 GB/s,100.00 %,62.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,301.01 W
2025-05-07 16:39:11.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.00 W,90.02 %,3.4 %,8.95 W,33.30 %,65.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,62.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,291.10 W
2025-05-07 16:39:11.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.49 W,90.02 %,4.3 %,8.86 W,33.00 %,65.00 °C,5.6 %,49.30 %,0.00 GB/s,0.00 GB/s,99.00 %,62.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,295.27 W
2025-05-07 16:39:12.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.38 W,90.02 %,3.1 %,8.98 W,22.90 %,67.00 °C,5.6 %,32.30 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,95.20 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,300.64 W
2025-05-07 16:39:12.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.00 W,90.02 %,3.1 %,9.04 W,33.90 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,301.40 W
2025-05-07 16:39:12.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.19 W,90.02 %,2.8 %,8.96 W,34.30 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,54.00 %,0.09 GB/s,307.35 W
2025-05-07 16:39:12.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.32 W,90.02 %,3.1 %,9.14 W,34.70 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,54.00 %,0.10 GB/s,294.53 W
2025-05-07 16:39:12.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.17 W,90.02 %,3.1 %,8.88 W,33.90 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,54.00 %,0.09 GB/s,301.02 W
2025-05-07 16:39:12.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.06 W,90.02 %,4.4 %,9.25 W,16.00 %,67.00 °C,5.6 %,22.30 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,78.10 %,0.00 %,1410 MHz,54.00 %,0.10 GB/s,302.27 W
2025-05-07 16:39:12.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.53 W,90.02 %,3.4 %,9.10 W,33.70 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,54.00 %,0.10 GB/s,305.52 W
