timestamp,task_name,name,index,nvlink_tx_bytes,clocks.current.sm [MHz],pcie.link.gen.current,utilization.gpu [%],utilization.memory [%],power.draw [W],dram_power,nvlink_rx_bytes,sm_occupancy,pcie.link.width.current,temperature.memory,pcie_tx_bytes,clocks.current.graphics [MHz],sm_active,tensor_active,usage.memory [%],clocks.current.memory [MHz],dram_active,pcie_rx_bytes,dram_usage,cpu_power,cpu_usage,temperature.gpu
2025-05-07 16:36:24.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,87.90 W,9.39 W,0.00 GB/s,0.00 %,16,59.00 °C,0.12 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,139.15 W,3.7 %,58.00 °C
2025-05-07 16:36:24.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,88.30 W,9.33 W,0.00 GB/s,0.00 %,16,59.00 °C,0.12 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,152.75 W,3.7 %,58.00 °C
2025-05-07 16:36:25.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.44 W,9.23 W,0.00 GB/s,0.00 %,16,59.00 °C,0.12 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,139.64 W,2.7 %,58.00 °C
2025-05-07 16:36:25.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.44 W,9.35 W,0.00 GB/s,0.00 %,16,59.00 °C,0.12 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,143.45 W,2.5 %,58.00 °C
2025-05-07 16:36:25.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,86.82 W,9.17 W,0.00 GB/s,0.00 %,16,59.00 °C,0.12 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,127.76 W,2.5 %,58.00 °C
2025-05-07 16:36:25.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.50 W,9.44 W,0.00 GB/s,0.00 %,16,59.00 °C,0.12 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,121.73 W,1.9 %,58.00 °C
2025-05-07 16:36:25.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.21 W,9.30 W,0.00 GB/s,0.00 %,16,59.00 °C,0.12 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,114.03 W,1.9 %,58.00 °C
2025-05-07 16:36:25.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.99 W,9.33 W,0.00 GB/s,0.00 %,16,59.00 °C,0.12 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,104.72 W,1.5 %,58.00 °C
2025-05-07 16:36:25.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.53 W,9.29 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,95.20 W,1.6 %,58.00 °C
2025-05-07 16:36:25.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.14 W,9.50 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,90.50 W,3.7 %,58.00 °C
2025-05-07 16:36:25.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.93 W,9.41 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,91.32 W,3.7 %,58.00 °C
2025-05-07 16:36:25.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.03 W,9.35 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,85.51 W,2.8 %,58.00 °C
2025-05-07 16:36:26.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.93 W,9.21 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,83.59 W,1.9 %,58.00 °C
2025-05-07 16:36:26.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.24 W,9.36 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,82.89 W,1.8 %,58.00 °C
2025-05-07 16:36:26.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.92 W,9.30 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,85.13 W,1.9 %,58.00 °C
2025-05-07 16:36:26.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.71 W,9.42 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,83.44 W,3.0 %,58.00 °C
2025-05-07 16:36:26.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,83.22 W,9.32 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,84.50 W,1.9 %,58.00 °C
2025-05-07 16:36:26.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,83.81 W,9.30 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,83.31 W,0.3 %,58.00 °C
2025-05-07 16:36:26.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.74 W,9.27 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,82.94 W,1.9 %,58.00 °C
2025-05-07 16:36:26.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,88.25 W,9.23 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,82.73 W,1.5 %,58.00 °C
2025-05-07 16:36:26.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.92 W,9.27 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,82.74 W,1.2 %,58.00 °C
2025-05-07 16:36:26.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.33 W,9.32 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,83.69 W,2.5 %,58.00 °C
2025-05-07 16:36:27.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.83 W,9.17 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,84.45 W,3.4 %,58.00 °C
2025-05-07 16:36:27.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.43 W,9.35 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,84.89 W,3.4 %,58.00 °C
2025-05-07 16:36:27.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.43 W,9.29 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,81.41 W,1.8 %,58.00 °C
2025-05-07 16:36:27.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.93 W,9.31 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,82.23 W,1.9 %,58.00 °C
2025-05-07 16:36:27.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.74 W,9.24 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,84.97 W,1.5 %,58.00 °C
2025-05-07 16:36:27.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.14 W,9.28 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,82.40 W,1.9 %,58.00 °C
2025-05-07 16:36:27.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.74 W,9.38 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,84.27 W,1.8 %,58.00 °C
2025-05-07 16:36:27.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.24 W,9.33 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,84.22 W,1.5 %,58.00 °C
2025-05-07 16:36:27.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.64 W,9.34 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,83.07 W,2.1 %,58.00 °C
2025-05-07 16:36:27.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.64 W,9.51 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,82.09 W,3.1 %,58.00 °C
2025-05-07 16:36:28.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.64 W,9.38 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,83.99 W,1.8 %,58.00 °C
2025-05-07 16:36:28.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,82.24 W,9.30 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,83.50 W,1.6 %,58.00 °C
2025-05-07 16:36:28.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.93 W,9.39 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,82.11 W,4.0 %,58.00 °C
2025-05-07 16:36:28.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.25 W,9.29 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,82.41 W,1.6 %,57.00 °C
2025-05-07 16:36:28.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.25 W,9.37 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,83.48 W,2.5 %,57.00 °C
2025-05-07 16:36:28.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.06 W,9.28 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,84.33 W,0.6 %,57.00 °C
2025-05-07 16:36:28.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.06 W,9.32 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,83.32 W,2.5 %,57.00 °C
2025-05-07 16:36:28.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,91.46 W,9.39 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,82.93 W,1.6 %,57.00 °C
2025-05-07 16:36:28.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.83 W,9.38 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,82.70 W,2.5 %,57.00 °C
2025-05-07 16:36:28.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.64 W,9.36 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,83.65 W,3.7 %,57.00 °C
2025-05-07 16:36:29.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.64 W,9.28 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,83.15 W,1.9 %,57.00 °C
2025-05-07 16:36:29.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.64 W,9.38 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,82.45 W,1.5 %,57.00 °C
2025-05-07 16:36:29.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.54 W,9.32 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,82.71 W,1.9 %,57.00 °C
2025-05-07 16:36:29.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,81.44 W,9.34 W,0.00 GB/s,0.00 %,16,59.00 °C,0.10 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,82.47 W,0.6 %,57.00 °C
2025-05-07 16:36:29.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,80.06 W,9.39 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,84.97 W,2.8 %,57.00 °C
2025-05-07 16:36:29.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,86.17 W,9.19 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.04 GB/s,5.6 %,82.02 W,3.1 %,57.00 °C
2025-05-07 16:36:29.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,85.93 W,9.29 W,0.00 GB/s,0.00 %,16,59.00 °C,0.11 GB/s,1410 MHz,0.00 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.05 GB/s,5.6 %,82.74 W,2.5 %,57.00 °C
2025-05-07 16:36:29.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,86.53 W,9.35 W,0.00 GB/s,50.00 %,16,59.00 °C,0.08 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,25.60 %,0.04 GB/s,5.6 %,83.63 W,0.6 %,57.00 °C
2025-05-07 16:36:29.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,0.00 %,0.00 %,80.35 W,9.23 W,0.00 GB/s,50.00 %,16,61.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,27.20 %,0.04 GB/s,5.6 %,83.57 W,3.4 %,59.00 °C
2025-05-07 16:36:30.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,14.00 %,6.00 %,298.11 W,9.19 W,0.00 GB/s,7.80 %,16,61.00 °C,0.07 GB/s,1410 MHz,74.10 %,31.30 %,90.02 %,1512 MHz,75.70 %,0.06 GB/s,5.6 %,82.49 W,3.4 %,61.00 °C
2025-05-07 16:36:30.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,14.00 %,6.00 %,303.47 W,9.19 W,0.00 GB/s,24.40 %,16,63.00 °C,0.09 GB/s,1410 MHz,79.50 %,0.00 %,90.02 %,1512 MHz,16.90 %,0.05 GB/s,5.6 %,82.73 W,2.5 %,61.00 °C
2025-05-07 16:36:30.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,44.00 %,299.09 W,9.22 W,0.00 GB/s,49.20 %,16,63.00 °C,0.09 GB/s,1410 MHz,98.00 %,0.00 %,90.02 %,1512 MHz,32.20 %,0.09 GB/s,5.6 %,83.23 W,3.1 %,62.00 °C
2025-05-07 16:36:30.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,44.00 %,303.64 W,9.23 W,0.00 GB/s,50.00 %,16,65.00 °C,0.03 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.03 GB/s,5.6 %,83.35 W,3.7 %,62.00 °C
2025-05-07 16:36:30.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,297.90 W,9.35 W,0.00 GB/s,50.00 %,16,65.00 °C,0.08 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.40 %,0.05 GB/s,5.6 %,85.90 W,5.9 %,62.00 °C
2025-05-07 16:36:30.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,297.90 W,9.27 W,0.00 GB/s,27.30 %,16,65.00 °C,0.08 GB/s,1410 MHz,85.30 %,0.00 %,90.02 %,1512 MHz,19.40 %,0.05 GB/s,5.6 %,85.03 W,3.7 %,62.00 °C
2025-05-07 16:36:30.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,303.00 W,9.09 W,0.00 GB/s,50.00 %,16,65.00 °C,0.03 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.50 %,0.02 GB/s,5.6 %,85.22 W,3.4 %,62.00 °C
2025-05-07 16:36:30.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,296.93 W,9.18 W,0.00 GB/s,11.10 %,16,65.00 °C,0.06 GB/s,1410 MHz,100.00 %,39.20 %,90.02 %,1512 MHz,96.20 %,0.05 GB/s,5.6 %,98.75 W,5.5 %,62.00 °C
2025-05-07 16:36:30.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,303.08 W,9.24 W,0.00 GB/s,38.40 %,16,65.00 °C,0.09 GB/s,1410 MHz,99.80 %,0.00 %,90.02 %,1512 MHz,26.70 %,0.05 GB/s,5.6 %,120.72 W,3.1 %,62.00 °C
2025-05-07 16:36:31.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,303.08 W,8.88 W,0.00 GB/s,5.90 %,16,67.00 °C,0.10 GB/s,1410 MHz,58.50 %,25.60 %,90.02 %,1512 MHz,61.20 %,0.12 GB/s,5.6 %,147.16 W,3.1 %,62.00 °C
2025-05-07 16:36:31.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,54.00 %,291.13 W,8.85 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.40 %,0.05 GB/s,5.6 %,149.49 W,3.4 %,63.00 °C
2025-05-07 16:36:31.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,54.00 %,300.72 W,8.92 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,146.57 W,3.1 %,63.00 °C
2025-05-07 16:36:31.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,303.68 W,9.09 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,148.96 W,3.4 %,63.00 °C
2025-05-07 16:36:31.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,297.80 W,8.91 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.10 %,0.05 GB/s,5.6 %,143.75 W,3.1 %,63.00 °C
2025-05-07 16:36:31.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,291.65 W,9.15 W,0.00 GB/s,50.00 %,16,67.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,146.69 W,3.4 %,63.00 °C
2025-05-07 16:36:31.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,300.72 W,9.00 W,0.00 GB/s,44.20 %,16,67.00 °C,0.10 GB/s,1410 MHz,88.60 %,0.00 %,90.02 %,1512 MHz,30.80 %,0.06 GB/s,5.6 %,151.05 W,3.4 %,63.00 °C
2025-05-07 16:36:31.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,292.95 W,8.98 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.40 %,0.06 GB/s,5.6 %,139.53 W,3.1 %,63.00 °C
2025-05-07 16:36:31.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,295.18 W,9.08 W,0.00 GB/s,50.00 %,16,67.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.50 %,0.05 GB/s,5.6 %,151.03 W,3.1 %,63.00 °C
2025-05-07 16:36:31.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,300.93 W,9.23 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.90 %,0.05 GB/s,5.6 %,149.69 W,4.0 %,63.00 °C
