timestamp,task_name,name,index,sm_occupancy,clocks.current.sm [MHz],usage.memory [%],dram_power,nvlink_tx_bytes,temperature.memory,utilization.memory [%],nvlink_rx_bytes,clocks.current.memory [MHz],sm_active,dram_usage,power.draw [W],pcie_tx_bytes,cpu_power,clocks.current.graphics [MHz],pcie_rx_bytes,cpu_usage,dram_active,pcie.link.gen.current,pcie.link.width.current,temperature.gpu,utilization.gpu [%],tensor_active
2025-05-07 14:36:48.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.26 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.84 W,0.12 GB/s,146.40 W,1410 MHz,0.05 GB/s,1.2 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:49.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.21 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.50 W,0.12 GB/s,143.77 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:49.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.29 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,91.33 W,0.12 GB/s,143.14 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:49.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.07 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.63 W,0.12 GB/s,143.04 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:49.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.11 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.45 W,0.12 GB/s,144.44 W,1410 MHz,0.05 GB/s,1.5 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:49.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.25 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.63 W,0.12 GB/s,142.01 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:49.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.11 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.53 W,0.12 GB/s,134.03 W,1410 MHz,0.05 GB/s,1.8 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:49.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.22 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.63 W,0.12 GB/s,145.41 W,1410 MHz,0.05 GB/s,4.6 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:49.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.12 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.52 W,0.12 GB/s,139.81 W,1410 MHz,0.05 GB/s,2.5 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:49.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.21 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.63 W,0.12 GB/s,146.34 W,1410 MHz,0.05 GB/s,2.5 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:49.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.10 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,79.25 W,0.12 GB/s,150.54 W,1410 MHz,0.05 GB/s,0.6 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:50.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.16 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,89.87 W,0.12 GB/s,148.01 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:50.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.11 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,83.86 W,0.12 GB/s,146.16 W,1410 MHz,0.05 GB/s,1.5 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:50.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.01 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,84.25 W,0.12 GB/s,145.45 W,1410 MHz,0.05 GB/s,1.8 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:50.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.28 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,83.48 W,0.12 GB/s,146.78 W,1410 MHz,0.05 GB/s,1.2 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:50.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.05 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,83.67 W,0.12 GB/s,149.93 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:50.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.02 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,83.37 W,0.12 GB/s,146.37 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:50.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.15 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,84.44 W,0.12 GB/s,147.83 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:50.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.12 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,87.70 W,0.12 GB/s,145.45 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:50.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.12 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.87 W,0.12 GB/s,147.93 W,1410 MHz,0.05 GB/s,4.0 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:51.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.25 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.38 W,0.12 GB/s,150.28 W,1410 MHz,0.05 GB/s,2.5 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:51.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.10 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.30 W,0.12 GB/s,149.22 W,1410 MHz,0.05 GB/s,2.5 %,0.00 %,4,16,56.00 °C,0.00 %,0.00 %
2025-05-07 14:36:51.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.10 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.07 W,0.12 GB/s,147.20 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:51.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.12 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.61 W,0.12 GB/s,145.18 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:51.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.28 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.62 W,0.12 GB/s,147.40 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:51.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.04 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.38 W,0.12 GB/s,148.94 W,1410 MHz,0.05 GB/s,1.5 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:51.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.98 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.38 W,0.12 GB/s,147.43 W,1410 MHz,0.05 GB/s,1.5 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:51.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.29 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.61 W,0.12 GB/s,144.14 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:51.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.32 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.90 W,0.12 GB/s,149.98 W,1410 MHz,0.05 GB/s,3.4 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:51.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.06 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.33 W,0.12 GB/s,141.54 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:52.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.97 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.39 W,0.12 GB/s,145.22 W,1410 MHz,0.05 GB/s,1.5 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:52.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.22 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.39 W,0.12 GB/s,145.75 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:52.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.34 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.69 W,0.12 GB/s,146.68 W,1410 MHz,0.05 GB/s,3.4 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:52.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.23 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.60 W,0.12 GB/s,149.04 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:52.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.21 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.93 W,0.12 GB/s,142.78 W,1410 MHz,0.05 GB/s,1.8 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:52.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.13 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.70 W,0.12 GB/s,142.49 W,1410 MHz,0.05 GB/s,2.5 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:52.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.38 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.43 W,0.04 GB/s,149.59 W,1410 MHz,0.02 GB/s,3.7 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:52.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.15 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.30 W,0.12 GB/s,148.93 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:52.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.07 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.70 W,0.12 GB/s,149.59 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:52.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.21 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.70 W,0.12 GB/s,147.16 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:53.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.18 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,88.49 W,0.12 GB/s,144.99 W,1410 MHz,0.05 GB/s,1.6 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:53.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.00 W,0.12 GB/s,149.37 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:53.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.14 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.18 W,0.12 GB/s,146.15 W,1410 MHz,0.05 GB/s,1.9 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:53.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.03 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,82.00 W,0.12 GB/s,146.24 W,1410 MHz,0.05 GB/s,2.1 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:53.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.59 W,0.12 GB/s,150.04 W,1410 MHz,0.05 GB/s,2.8 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:53.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.26 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.32 W,0.12 GB/s,147.82 W,1410 MHz,0.05 GB/s,2.8 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:53.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.13 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.91 W,0.12 GB/s,146.53 W,1410 MHz,0.05 GB/s,2.2 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:53.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,8.99 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.72 W,0.12 GB/s,147.09 W,1410 MHz,0.05 GB/s,2.1 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:53.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.21 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,81.51 W,0.12 GB/s,144.45 W,1410 MHz,0.05 GB/s,2.1 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:53.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,1410 MHz,90.02 %,9.09 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,0.00 %,5.6 %,80.84 W,0.12 GB/s,148.14 W,1410 MHz,0.05 GB/s,1.5 %,0.00 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:54.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.10 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,80.32 W,0.09 GB/s,140.52 W,1410 MHz,0.05 GB/s,0.9 %,27.10 %,4,16,55.00 °C,0.00 %,0.00 %
2025-05-07 14:36:54.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,40.30 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,57.00 °C,0.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,80.32 W,0.09 GB/s,101.95 W,1410 MHz,0.05 GB/s,3.4 %,22.80 %,4,16,57.00 °C,0.00 %,0.00 %
2025-05-07 14:36:54.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.95 W,0.00 GB/s,59.00 °C,0.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,289.74 W,0.09 GB/s,104.82 W,1410 MHz,0.05 GB/s,3.1 %,34.10 %,4,16,59.00 °C,0.00 %,0.00 %
2025-05-07 14:36:54.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.11 W,0.00 GB/s,61.00 °C,37.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,297.03 W,0.09 GB/s,116.28 W,1410 MHz,0.05 GB/s,3.1 %,33.40 %,4,16,59.00 °C,86.00 %,0.00 %
2025-05-07 14:36:54.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.16 W,0.00 GB/s,61.00 °C,37.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,297.03 W,0.10 GB/s,127.39 W,1410 MHz,0.06 GB/s,5.3 %,34.90 %,4,16,59.00 °C,86.00 %,0.00 %
2025-05-07 14:36:54.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.18 W,0.00 GB/s,63.00 °C,51.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,298.13 W,0.09 GB/s,145.83 W,1410 MHz,0.06 GB/s,7.1 %,35.30 %,4,16,60.00 °C,99.00 %,0.00 %
2025-05-07 14:36:54.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.37 W,0.00 GB/s,63.00 °C,51.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,295.74 W,0.10 GB/s,152.34 W,1410 MHz,0.06 GB/s,5.6 %,34.10 %,4,16,60.00 °C,99.00 %,0.00 %
2025-05-07 14:36:54.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.39 W,0.00 GB/s,63.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,298.86 W,0.09 GB/s,151.39 W,1410 MHz,0.05 GB/s,5.6 %,34.80 %,4,16,60.00 °C,99.00 %,0.00 %
2025-05-07 14:36:54.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.99 W,0.00 GB/s,63.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,298.86 W,0.09 GB/s,153.26 W,1410 MHz,0.05 GB/s,4.0 %,33.60 %,4,16,60.00 °C,99.00 %,0.00 %
2025-05-07 14:36:54.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.00 W,0.00 GB/s,63.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,295.95 W,0.09 GB/s,153.80 W,1410 MHz,0.05 GB/s,3.4 %,34.70 %,4,16,60.00 °C,100.00 %,0.00 %
2025-05-07 14:36:55.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,1410 MHz,90.02 %,9.09 W,0.00 GB/s,63.00 °C,53.00 %,0.00 GB/s,1512 MHz,99.90 %,5.6 %,296.14 W,0.06 GB/s,150.15 W,1410 MHz,0.05 GB/s,4.3 %,96.00 %,4,16,60.00 °C,100.00 %,39.00 %
2025-05-07 14:36:55.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.11 W,0.00 GB/s,63.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,297.14 W,0.10 GB/s,156.50 W,1410 MHz,0.06 GB/s,3.7 %,34.10 %,4,16,60.00 °C,100.00 %,0.00 %
2025-05-07 14:36:55.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,1410 MHz,90.02 %,8.94 W,0.00 GB/s,63.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,287.99 W,0.07 GB/s,143.82 W,1410 MHz,0.05 GB/s,2.2 %,94.70 %,4,16,60.00 °C,100.00 %,38.50 %
2025-05-07 14:36:55.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.12 W,0.00 GB/s,63.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,287.99 W,0.09 GB/s,145.96 W,1410 MHz,0.05 GB/s,3.7 %,33.60 %,4,16,60.00 °C,100.00 %,0.00 %
2025-05-07 14:36:55.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,1410 MHz,90.02 %,8.97 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,297.61 W,0.07 GB/s,151.26 W,1410 MHz,0.06 GB/s,2.8 %,94.50 %,4,16,60.00 °C,100.00 %,38.70 %
2025-05-07 14:36:55.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.40 %,1410 MHz,90.02 %,9.03 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,31.90 %,5.6 %,297.33 W,0.14 GB/s,129.12 W,1410 MHz,0.29 GB/s,3.3 %,30.90 %,4,16,60.00 °C,100.00 %,12.00 %
2025-05-07 14:36:55.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16.90 %,1410 MHz,90.02 %,9.18 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,81.30 %,5.6 %,299.68 W,0.09 GB/s,143.89 W,1410 MHz,0.05 GB/s,3.4 %,29.90 %,4,16,60.00 °C,100.00 %,5.80 %
2025-05-07 14:36:55.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.14 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,295.16 W,0.10 GB/s,151.19 W,1410 MHz,0.05 GB/s,5.9 %,34.00 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:55.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,296.28 W,0.10 GB/s,150.96 W,1410 MHz,0.06 GB/s,3.1 %,34.80 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:55.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.97 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,298.79 W,0.09 GB/s,149.13 W,1410 MHz,0.05 GB/s,3.4 %,33.80 %,4,16,61.00 °C,99.00 %,0.00 %
