timestamp,task_name,name,index,power.draw [W],nvlink_tx_bytes,pcie.link.width.current,usage.memory [%],pcie_tx_bytes,tensor_active,cpu_power,dram_power,clocks.current.sm [MHz],clocks.current.graphics [MHz],pcie.link.gen.current,sm_occupancy,sm_active,cpu_usage,temperature.memory,clocks.current.memory [MHz],pcie_rx_bytes,utilization.memory [%],dram_active,nvlink_rx_bytes,dram_usage,utilization.gpu [%],temperature.gpu
2025-05-07 15:50:44.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,79.74 W,0.00 GB/s,16,90.02 %,0.12 GB/s,0.00 %,123.71 W,9.37 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,2.2 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:44.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,79.74 W,0.00 GB/s,16,90.02 %,0.12 GB/s,0.00 %,117.25 W,9.15 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.9 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:45.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,80.23 W,0.00 GB/s,16,90.02 %,0.12 GB/s,0.00 %,102.35 W,9.30 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.8 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:45.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,81.42 W,0.00 GB/s,16,90.02 %,0.12 GB/s,0.00 %,103.43 W,9.32 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,2.8 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:45.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,79.44 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,92.95 W,9.22 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,2.2 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:45.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,79.45 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,88.47 W,9.41 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.9 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:45.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,79.36 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,83.58 W,9.31 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.9 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:45.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,79.46 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,83.05 W,9.25 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.9 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:45.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,80.32 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,85.14 W,9.27 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,0.9 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:45.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,79.57 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,84.07 W,9.20 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.9 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:45.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,89.88 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,83.41 W,9.23 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.9 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:46.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,80.56 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,84.79 W,9.37 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.9 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:46.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.30 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,83.71 W,9.23 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.9 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:46.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.11 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,82.59 W,9.26 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,2.5 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:46.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.30 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,83.46 W,9.33 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,3.7 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:46.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.49 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,83.05 W,9.15 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,2.8 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:46.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.60 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,82.55 W,9.40 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.5 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:46.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.59 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,81.53 W,9.12 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.9 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,56.00 °C
2025-05-07 15:50:46.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.80 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,83.52 W,9.22 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.5 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:46.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.70 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,84.37 W,9.22 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,4.9 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:46.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,80.17 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,84.29 W,9.42 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,0.6 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:47.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.07 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,83.70 W,9.28 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,0.6 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:47.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,79.17 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,85.11 W,9.33 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,2.4 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:47.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.20 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,82.82 W,9.40 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.6 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:47.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,86.62 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,82.60 W,9.29 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.5 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:47.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,87.91 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,82.31 W,9.42 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,2.5 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:47.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.40 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,82.11 W,9.27 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,2.1 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:47.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,87.61 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,83.59 W,9.28 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.6 %,57.00 °C,1512 MHz,0.04 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:47.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,87.61 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,83.79 W,9.41 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,2.7 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:47.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,87.22 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,82.99 W,9.28 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.8 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:48.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,87.51 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,83.71 W,9.19 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,1.8 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:48.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,86.91 W,0.00 GB/s,16,90.02 %,0.11 GB/s,0.00 %,81.99 W,9.25 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,2.1 %,57.00 °C,1512 MHz,0.06 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:48.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.39 W,0.00 GB/s,16,90.02 %,0.08 GB/s,0.00 %,82.53 W,9.19 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.4 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,27.10 %,0.00 GB/s,5.7 %,0.00 %,55.00 °C
2025-05-07 15:50:48.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,88.60 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,84.47 W,9.19 W,1410 MHz,1410 MHz,4,0.00 %,0.00 %,3.4 %,57.00 °C,1512 MHz,0.05 GB/s,0.00 %,0.00 %,0.00 GB/s,5.7 %,0.00 %,59.00 °C
2025-05-07 15:50:48.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.53 W,0.00 GB/s,16,90.02 %,0.08 GB/s,0.00 %,84.41 W,9.16 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,2.2 %,59.00 °C,1512 MHz,0.05 GB/s,10.00 %,33.50 %,0.00 GB/s,5.7 %,23.00 %,60.00 °C
2025-05-07 15:50:48.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.72 W,0.00 GB/s,16,90.02 %,0.08 GB/s,0.00 %,85.27 W,9.20 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,2.5 %,63.00 °C,1512 MHz,0.05 GB/s,45.00 %,33.40 %,0.00 GB/s,5.7 %,99.00 %,60.00 °C
2025-05-07 15:50:48.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,300.80 W,0.00 GB/s,16,90.02 %,0.07 GB/s,38.90 %,84.67 W,9.17 W,1410 MHz,1410 MHz,4,11.00 %,98.50 %,3.6 %,63.00 °C,1512 MHz,0.05 GB/s,45.00 %,95.00 %,0.00 GB/s,5.7 %,99.00 %,60.00 °C
2025-05-07 15:50:48.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.87 W,0.00 GB/s,16,90.02 %,0.08 GB/s,8.00 %,82.79 W,9.23 W,1410 MHz,1410 MHz,4,19.30 %,84.80 %,3.1 %,63.00 °C,1512 MHz,0.05 GB/s,53.00 %,35.70 %,0.00 GB/s,5.7 %,99.00 %,60.00 °C
2025-05-07 15:50:48.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.10 W,0.00 GB/s,16,90.02 %,0.08 GB/s,0.00 %,84.02 W,9.18 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.6 %,63.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.60 %,0.00 GB/s,5.7 %,99.00 %,60.00 °C
2025-05-07 15:50:49.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,306.29 W,0.00 GB/s,16,90.02 %,0.06 GB/s,38.90 %,83.68 W,9.35 W,1410 MHz,1410 MHz,4,11.10 %,100.00 %,3.1 %,63.00 °C,1512 MHz,0.05 GB/s,53.00 %,96.10 %,0.00 GB/s,5.7 %,99.00 %,60.00 °C
2025-05-07 15:50:49.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.29 W,0.00 GB/s,16,90.02 %,0.08 GB/s,0.00 %,85.07 W,9.26 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.7 %,63.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.40 %,0.00 GB/s,5.7 %,100.00 %,60.00 °C
2025-05-07 15:50:49.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,301.31 W,0.00 GB/s,16,90.02 %,0.08 GB/s,0.00 %,82.58 W,9.19 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.7 %,65.00 °C,1512 MHz,0.04 GB/s,53.00 %,33.90 %,0.00 GB/s,5.7 %,100.00 %,60.00 °C
2025-05-07 15:50:49.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,283.39 W,0.00 GB/s,16,90.02 %,0.06 GB/s,38.50 %,90.75 W,9.23 W,1395 MHz,1395 MHz,4,11.10 %,100.00 %,4.0 %,65.00 °C,1512 MHz,0.05 GB/s,53.00 %,95.20 %,0.00 GB/s,5.7 %,100.00 %,60.00 °C
2025-05-07 15:50:49.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,305.09 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,112.14 W,9.22 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,5.0 %,65.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.60 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:49.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,295.17 W,0.00 GB/s,16,90.02 %,0.08 GB/s,18.70 %,126.83 W,9.20 W,1395 MHz,1395 MHz,4,11.80 %,85.90 %,4.0 %,65.00 °C,1512 MHz,0.05 GB/s,53.00 %,55.10 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:49.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,305.41 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,140.41 W,8.99 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.1 %,65.00 °C,1512 MHz,0.05 GB/s,52.00 %,33.80 %,0.00 GB/s,5.7 %,97.00 %,61.00 °C
2025-05-07 15:50:49.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,300.52 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,134.43 W,9.01 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.4 %,65.00 °C,1512 MHz,0.05 GB/s,52.00 %,33.60 %,0.00 GB/s,5.7 %,97.00 %,61.00 °C
2025-05-07 15:50:49.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.42 W,0.00 GB/s,16,90.02 %,0.12 GB/s,0.00 %,148.60 W,9.05 W,1410 MHz,1410 MHz,4,22.70 %,45.40 %,3.4 %,65.00 °C,1512 MHz,0.19 GB/s,54.00 %,12.90 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:50.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,304.63 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,139.52 W,9.06 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.4 %,65.00 °C,1512 MHz,0.06 GB/s,54.00 %,35.10 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:50.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.69 W,0.00 GB/s,16,90.02 %,0.07 GB/s,24.20 %,138.27 W,8.95 W,1410 MHz,1410 MHz,4,10.10 %,86.40 %,1.8 %,65.00 °C,1512 MHz,0.05 GB/s,54.00 %,65.90 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:50.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.25 W,0.00 GB/s,16,90.02 %,0.10 GB/s,24.10 %,147.69 W,8.96 W,1410 MHz,1410 MHz,4,5.50 %,61.20 %,3.1 %,65.00 °C,1512 MHz,0.14 GB/s,54.00 %,60.40 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:50.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,306.17 W,0.00 GB/s,16,90.02 %,0.10 GB/s,23.60 %,150.97 W,9.07 W,1410 MHz,1410 MHz,4,5.60 %,59.20 %,5.2 %,65.00 °C,1512 MHz,0.12 GB/s,54.00 %,56.80 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:50.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,303.47 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,147.74 W,9.06 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,65.00 °C,1512 MHz,0.05 GB/s,54.00 %,33.30 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:50.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,283.19 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,148.59 W,8.96 W,1380 MHz,1380 MHz,4,50.00 %,100.00 %,2.8 %,65.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:50.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,290.70 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,128.27 W,9.05 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,65.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:50.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,305.04 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,148.96 W,8.92 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.1 %,65.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,99.00 %,61.00 °C
2025-05-07 15:50:50.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.66 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,151.75 W,8.92 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.7 %,65.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,99.00 %,61.00 °C
2025-05-07 15:50:50.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,300.13 W,0.00 GB/s,16,90.02 %,0.08 GB/s,38.10 %,149.04 W,9.09 W,1410 MHz,1410 MHz,4,11.10 %,100.00 %,3.1 %,65.00 °C,1512 MHz,0.06 GB/s,54.00 %,93.70 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:51.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,303.83 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,151.65 W,9.13 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.1 %,65.00 °C,1512 MHz,0.06 GB/s,54.00 %,33.30 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:51.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.37 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,148.02 W,9.02 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.4 %,65.00 °C,1512 MHz,0.06 GB/s,54.00 %,33.90 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:51.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.47 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,146.13 W,9.00 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.1 %,65.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.60 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:51.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,294.02 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,143.33 W,9.05 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,5.9 %,65.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.80 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:51.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.26 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,148.37 W,9.09 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.7 %,65.00 °C,1512 MHz,0.06 GB/s,54.00 %,33.30 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:51.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,290.02 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,142.06 W,9.12 W,1395 MHz,1395 MHz,4,49.60 %,100.00 %,1.9 %,65.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.20 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:51.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,304.13 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,135.44 W,9.10 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,4.0 %,65.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.10 %,0.00 GB/s,5.7 %,100.00 %,61.00 °C
2025-05-07 15:50:51.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,306.00 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,143.95 W,9.00 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.1 %,65.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.80 %,0.00 GB/s,5.7 %,99.00 %,62.00 °C
2025-05-07 15:50:51.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.48 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,135.06 W,9.07 W,1410 MHz,1410 MHz,4,23.90 %,80.00 %,3.4 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,17.10 %,0.00 GB/s,5.7 %,99.00 %,62.00 °C
2025-05-07 15:50:51.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,303.65 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,145.96 W,9.07 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,99.00 %,62.00 °C
2025-05-07 15:50:52.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,307.25 W,0.00 GB/s,16,90.02 %,0.08 GB/s,19.90 %,150.28 W,9.03 W,1410 MHz,1410 MHz,4,11.00 %,85.40 %,3.4 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,57.30 %,0.00 GB/s,5.7 %,99.00 %,62.00 °C
2025-05-07 15:50:52.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,308.32 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,148.76 W,8.87 W,1410 MHz,1410 MHz,4,37.80 %,80.70 %,3.6 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,26.30 %,0.00 GB/s,5.7 %,99.00 %,62.00 °C
