timestamp,task_name,name,index,sm_occupancy,pcie.link.gen.current,temperature.gpu,clocks.current.memory [MHz],sm_active,cpu_usage,pcie.link.width.current,clocks.current.sm [MHz],tensor_active,pcie_rx_bytes,dram_power,nvlink_tx_bytes,utilization.gpu [%],utilization.memory [%],power.draw [W],pcie_tx_bytes,dram_usage,nvlink_rx_bytes,clocks.current.graphics [MHz],usage.memory [%],dram_active,temperature.memory,cpu_power
2025-05-07 16:39:58.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,59.00 °C,1512 MHz,0.00 %,1.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.08 W,0.00 GB/s,0.00 %,0.00 %,90.57 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,148.79 W
2025-05-07 16:39:58.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,59.00 °C,1512 MHz,0.00 %,0.3 %,16,1410 MHz,0.00 %,0.05 GB/s,9.19 W,0.00 GB/s,0.00 %,0.00 %,90.57 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,148.80 W
2025-05-07 16:39:58.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,59.00 °C,1512 MHz,0.00 %,1.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.32 W,0.00 GB/s,0.00 %,0.00 %,82.80 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,146.18 W
2025-05-07 16:39:58.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,59.00 °C,1512 MHz,0.00 %,1.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.15 W,0.00 GB/s,0.00 %,0.00 %,91.17 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,148.95 W
2025-05-07 16:39:58.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,59.00 °C,1512 MHz,0.00 %,4.0 %,16,1410 MHz,0.00 %,0.05 GB/s,9.46 W,0.00 GB/s,0.00 %,0.00 %,88.49 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,153.58 W
2025-05-07 16:39:58.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,59.00 °C,1512 MHz,0.00 %,2.8 %,16,1410 MHz,0.00 %,0.05 GB/s,9.18 W,0.00 GB/s,0.00 %,0.00 %,87.41 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,150.92 W
2025-05-07 16:39:58.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,59.00 °C,1512 MHz,0.00 %,3.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.32 W,0.00 GB/s,0.00 %,0.00 %,89.38 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,150.72 W
2025-05-07 16:39:59.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,59.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,9.05 W,0.00 GB/s,0.00 %,0.00 %,82.77 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,150.17 W
2025-05-07 16:39:59.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,59.00 °C,1512 MHz,0.00 %,1.5 %,16,1410 MHz,0.00 %,0.05 GB/s,9.06 W,0.00 GB/s,0.00 %,0.00 %,87.90 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,154.45 W
2025-05-07 16:39:59.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,59.00 °C,1512 MHz,0.00 %,1.5 %,16,1410 MHz,0.00 %,0.05 GB/s,9.17 W,0.00 GB/s,0.00 %,0.00 %,86.02 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,150.16 W
2025-05-07 16:39:59.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.32 W,0.00 GB/s,0.00 %,0.00 %,87.51 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,147.18 W
2025-05-07 16:39:59.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.2 %,16,1410 MHz,0.00 %,0.05 GB/s,9.24 W,0.00 GB/s,0.00 %,0.00 %,87.41 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,149.29 W
2025-05-07 16:39:59.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,9.29 W,0.00 GB/s,0.00 %,0.00 %,86.92 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,151.92 W
2025-05-07 16:39:59.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,9.17 W,0.00 GB/s,0.00 %,0.00 %,87.22 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,149.24 W
2025-05-07 16:39:59.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,9.10 W,0.00 GB/s,0.00 %,0.00 %,88.70 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,149.02 W
2025-05-07 16:39:59.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,8.89 W,0.00 GB/s,0.00 %,0.00 %,89.08 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,141.05 W
2025-05-07 16:39:59.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,3.1 %,16,1410 MHz,0.00 %,0.05 GB/s,9.29 W,0.00 GB/s,0.00 %,0.00 %,89.08 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,144.93 W
2025-05-07 16:40:00.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,3.7 %,16,1410 MHz,0.00 %,0.05 GB/s,9.18 W,0.00 GB/s,0.00 %,0.00 %,88.00 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,148.39 W
2025-05-07 16:40:00.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,2.5 %,16,1410 MHz,0.00 %,0.05 GB/s,9.22 W,0.00 GB/s,0.00 %,0.00 %,88.00 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,148.59 W
2025-05-07 16:40:00.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,0.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.11 W,0.00 GB/s,0.00 %,0.00 %,89.18 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,61.00 °C,149.07 W
2025-05-07 16:40:00.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.5 %,16,1410 MHz,0.00 %,0.05 GB/s,9.13 W,0.00 GB/s,0.00 %,0.00 %,89.18 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,151.14 W
2025-05-07 16:40:00.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,8.93 W,0.00 GB/s,0.00 %,0.00 %,81.88 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,151.00 W
2025-05-07 16:40:00.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,9.08 W,0.00 GB/s,0.00 %,0.00 %,88.00 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,148.47 W
2025-05-07 16:40:00.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,2.5 %,16,1410 MHz,0.00 %,0.05 GB/s,9.12 W,0.00 GB/s,0.00 %,0.00 %,87.01 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,154.16 W
2025-05-07 16:40:00.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,2.8 %,16,1410 MHz,0.00 %,0.05 GB/s,9.21 W,0.00 GB/s,0.00 %,0.00 %,87.22 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,150.37 W
2025-05-07 16:40:00.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,2.4 %,16,1410 MHz,0.00 %,0.05 GB/s,9.05 W,0.00 GB/s,0.00 %,0.00 %,86.91 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,150.31 W
2025-05-07 16:40:00.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,9.27 W,0.00 GB/s,0.00 %,0.00 %,87.32 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,148.10 W
2025-05-07 16:40:01.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,4.0 %,16,1410 MHz,0.00 %,0.05 GB/s,9.26 W,0.00 GB/s,0.00 %,0.00 %,88.70 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,150.88 W
2025-05-07 16:40:01.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,9.32 W,0.00 GB/s,0.00 %,0.00 %,81.13 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,146.92 W
2025-05-07 16:40:01.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,3.1 %,16,1410 MHz,0.00 %,0.05 GB/s,9.21 W,0.00 GB/s,0.00 %,0.00 %,81.13 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,150.26 W
2025-05-07 16:40:01.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,2.2 %,16,1410 MHz,0.00 %,0.05 GB/s,9.36 W,0.00 GB/s,0.00 %,0.00 %,87.21 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,149.65 W
2025-05-07 16:40:01.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.11 W,0.00 GB/s,0.00 %,0.00 %,85.33 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,150.47 W
2025-05-07 16:40:01.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.5 %,16,1410 MHz,0.00 %,0.05 GB/s,9.19 W,0.00 GB/s,0.00 %,0.00 %,86.13 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,149.91 W
2025-05-07 16:40:01.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.5 %,16,1410 MHz,0.00 %,0.05 GB/s,9.04 W,0.00 GB/s,0.00 %,0.00 %,85.92 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,148.19 W
2025-05-07 16:40:01.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,2.5 %,16,1410 MHz,0.00 %,0.05 GB/s,9.13 W,0.00 GB/s,0.00 %,0.00 %,85.63 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,148.10 W
2025-05-07 16:40:01.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,2.5 %,16,1410 MHz,0.00 %,0.05 GB/s,9.15 W,0.00 GB/s,0.00 %,0.00 %,85.42 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,148.81 W
2025-05-07 16:40:01.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.14 W,0.00 GB/s,0.00 %,0.00 %,85.44 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,146.45 W
2025-05-07 16:40:02.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.2 %,16,1410 MHz,0.00 %,0.05 GB/s,9.17 W,0.00 GB/s,0.00 %,0.00 %,86.13 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,140.60 W
2025-05-07 16:40:02.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.8 %,16,1410 MHz,0.00 %,0.05 GB/s,9.11 W,0.00 GB/s,0.00 %,0.00 %,85.83 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,147.15 W
2025-05-07 16:40:02.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,9.25 W,0.00 GB/s,0.00 %,0.00 %,87.70 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,151.10 W
2025-05-07 16:40:02.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,2.8 %,16,1410 MHz,0.00 %,0.05 GB/s,9.19 W,0.00 GB/s,0.00 %,0.00 %,87.61 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,148.47 W
2025-05-07 16:40:02.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,2.8 %,16,1410 MHz,0.00 %,0.05 GB/s,9.07 W,0.00 GB/s,0.00 %,0.00 %,87.10 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,149.68 W
2025-05-07 16:40:02.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,4.7 %,16,1410 MHz,0.00 %,0.05 GB/s,9.11 W,0.00 GB/s,0.00 %,0.00 %,87.21 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,151.10 W
2025-05-07 16:40:02.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,9.04 W,0.00 GB/s,0.00 %,0.00 %,86.23 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,147.60 W
2025-05-07 16:40:02.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.14 W,0.00 GB/s,0.00 %,0.00 %,85.64 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,150.85 W
2025-05-07 16:40:02.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,2.5 %,16,1410 MHz,0.00 %,0.05 GB/s,9.33 W,0.00 GB/s,0.00 %,0.00 %,87.31 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,148.23 W
2025-05-07 16:40:02.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,0.3 %,16,1410 MHz,0.00 %,0.05 GB/s,9.11 W,0.00 GB/s,0.00 %,0.00 %,80.33 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,148.90 W
2025-05-07 16:40:03.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,57.00 °C,1512 MHz,0.00 %,1.9 %,16,1410 MHz,0.00 %,0.05 GB/s,9.20 W,0.00 GB/s,0.00 %,0.00 %,80.33 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,143.93 W
2025-05-07 16:40:03.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.18 W,0.00 GB/s,0.00 %,0.00 %,87.41 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,145.46 W
2025-05-07 16:40:03.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.18 W,0.00 GB/s,0.00 %,0.00 %,85.44 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,149.96 W
2025-05-07 16:40:03.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.05 W,0.00 GB/s,0.00 %,0.00 %,86.42 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,146.19 W
2025-05-07 16:40:03.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.2 %,16,1410 MHz,0.00 %,0.05 GB/s,9.06 W,0.00 GB/s,0.00 %,0.00 %,84.83 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,135.14 W
2025-05-07 16:40:03.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 %,4,58.00 °C,1512 MHz,0.00 %,1.2 %,16,1410 MHz,0.00 %,0.05 GB/s,9.21 W,0.00 GB/s,0.00 %,0.00 %,85.35 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,0.00 %,59.00 °C,125.67 W
2025-05-07 16:40:03.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,57.00 °C,1512 MHz,100.00 %,3.4 %,16,1410 MHz,0.00 %,0.05 GB/s,9.29 W,0.00 GB/s,0.00 %,0.00 %,85.33 W,0.09 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,27.10 %,59.00 °C,115.48 W
2025-05-07 16:40:03.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,59.00 °C,1512 MHz,100.00 %,4.3 %,16,1410 MHz,0.00 %,0.05 GB/s,9.28 W,0.00 GB/s,0.00 %,0.00 %,86.33 W,0.08 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,27.10 %,59.00 °C,89.56 W
2025-05-07 16:40:03.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,61.00 °C,1512 MHz,100.00 %,4.3 %,16,1410 MHz,0.00 %,0.05 GB/s,9.35 W,0.00 GB/s,0.00 %,0.00 %,300.58 W,0.08 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,33.50 %,61.00 °C,87.49 W
2025-05-07 16:40:04.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.90 %,4,62.00 °C,1512 MHz,35.00 %,3.1 %,16,1410 MHz,17.00 %,0.21 GB/s,9.10 W,0.00 GB/s,50.00 %,22.00 %,301.38 W,0.11 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,42.30 %,63.00 °C,98.29 W
2025-05-07 16:40:04.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,62.00 °C,1512 MHz,100.00 %,3.4 %,16,1410 MHz,0.00 %,0.05 GB/s,9.40 W,0.00 GB/s,50.00 %,22.00 %,301.86 W,0.09 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,33.40 %,63.00 °C,105.88 W
2025-05-07 16:40:04.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,62.00 °C,1512 MHz,100.00 %,2.5 %,16,1410 MHz,0.00 %,0.06 GB/s,9.31 W,0.00 GB/s,99.00 %,48.00 %,300.43 W,0.09 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,33.40 %,65.00 °C,116.79 W
2025-05-07 16:40:04.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,62.00 °C,1512 MHz,100.00 %,3.4 %,16,1410 MHz,0.00 %,0.05 GB/s,9.26 W,0.00 GB/s,99.00 %,48.00 %,303.95 W,0.09 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,33.50 %,65.00 °C,114.20 W
2025-05-07 16:40:04.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,63.00 °C,1512 MHz,100.00 %,2.8 %,16,1410 MHz,0.00 %,0.05 GB/s,9.24 W,0.00 GB/s,100.00 %,53.00 %,306.89 W,0.09 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,33.30 %,65.00 °C,110.06 W
2025-05-07 16:40:04.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,63.00 °C,1512 MHz,100.00 %,4.0 %,16,1410 MHz,0.00 %,0.05 GB/s,9.16 W,0.00 GB/s,100.00 %,53.00 %,306.89 W,0.09 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,34.20 %,65.00 °C,133.24 W
2025-05-07 16:40:04.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,63.00 °C,1512 MHz,100.00 %,3.4 %,16,1365 MHz,0.00 %,0.05 GB/s,8.95 W,0.00 GB/s,100.00 %,54.00 %,303.86 W,0.09 GB/s,5.6 %,0.00 GB/s,1365 MHz,90.02 %,34.40 %,65.00 °C,128.03 W
2025-05-07 16:40:04.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,62.00 °C,1512 MHz,100.00 %,5.8 %,16,1380 MHz,0.00 %,0.06 GB/s,9.17 W,0.00 GB/s,100.00 %,54.00 %,299.08 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,90.02 %,34.30 %,67.00 °C,150.96 W
2025-05-07 16:40:04.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,63.00 °C,1512 MHz,100.00 %,6.9 %,16,1380 MHz,0.00 %,0.05 GB/s,9.23 W,0.00 GB/s,99.00 %,53.00 %,293.26 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,90.02 %,33.60 %,67.00 °C,150.87 W
2025-05-07 16:40:04.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,63.00 °C,1512 MHz,100.00 %,8.4 %,16,1395 MHz,0.00 %,0.05 GB/s,9.29 W,0.00 GB/s,99.00 %,53.00 %,290.04 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.60 %,67.00 °C,154.44 W
2025-05-07 16:40:05.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,4,63.00 °C,1512 MHz,85.10 %,4.4 %,16,1395 MHz,19.80 %,0.05 GB/s,9.07 W,0.00 GB/s,100.00 %,53.00 %,297.88 W,0.08 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,57.00 %,67.00 °C,155.59 W
2025-05-07 16:40:05.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,44.20 %,4,63.00 °C,1512 MHz,100.00 %,3.7 %,16,1410 MHz,0.00 %,0.04 GB/s,9.09 W,0.00 GB/s,100.00 %,53.00 %,310.16 W,0.08 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,30.10 %,67.00 °C,152.11 W
2025-05-07 16:40:05.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.90 %,4,63.00 °C,1512 MHz,58.20 %,3.6 %,16,1410 MHz,25.00 %,0.12 GB/s,9.17 W,0.00 GB/s,99.00 %,53.00 %,310.16 W,0.10 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,60.10 %,67.00 °C,151.40 W
2025-05-07 16:40:05.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,63.00 °C,1512 MHz,100.00 %,3.1 %,16,1410 MHz,0.00 %,0.06 GB/s,9.13 W,0.00 GB/s,99.00 %,53.00 %,305.29 W,0.10 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,34.40 %,67.00 °C,148.91 W
